"Hotel_Address","Additional_Number_of_Scoring","Review_Date","Average_Score","Hotel_Name","Reviewer_Nationality","Negative_Review","Review_Total_Negative_Word_Counts","Total_Number_of_Reviews","Positive_Review","Review_Total_Positive_Word_Counts","Total_Number_of_Reviews_Reviewer_Has_Given","days_since_review","lat","lng","Tag_Leisure_trip","Tag_Submitted_from_a_mobile_device","Tag_Couple","Tag_Stayed_1_night","Tag_Stayed_2_nights","Tag_Solo_traveler","Tag_Stayed_3_nights","Tag_Business_trip","Tag_Group","Tag_Family_with_young_children","Tag_Stayed_4_nights","Tag_Double_Room","Tag_Standard_Double_Room","Tag_Superior_Double_Room","Tag_Family_with_older_children","Tag_Deluxe_Double_Room","Tag_Double_or_Twin_Room","Tag_Stayed_5_nights","Tag_Standard_Double_or_Twin_Room","Tag_Classic_Double_Room","Tag_Superior_Double_or_Twin_Room","Tag_2_rooms","Tag_Stayed_6_nights","Tag_Standard_Twin_Room","Tag_Single_Room","Tag_Twin_Room","Tag_Stayed_7_nights","Tag_Executive_Double_Room","Tag_Classic_Double_or_Twin_Room","Tag_Superior_Twin_Room","Tag_Deluxe_Double_or_Twin_Room","Tag_Club_Double_Room","Tag_Queen_Room","Tag_Deluxe_King_Room","Tag_Superior_Queen_Room","Tag_Standard_Single_Room","Tag_Junior_Suite","Tag_Triple_Room","Tag_Superior_Room","Tag_Classic_Room","Tag_Superior_King_Room","Tag_Standard_Room","Tag_Deluxe_Room","Tag_Standard_Queen_Room","Tag_Double_Guest_Room","Tag_Deluxe_Single_Room","Tag_Small_Double_Room","Tag_Queen_Guest_Room","Tag_Deluxe_Twin_Room","Tag_Basic_Double_Room","Tag_King_Room","Tag_Comfort_Double_Room","Tag_Executive_King_Room","Tag_Small_Queen_Room","Tag_Stayed_8_nights","Tag_Standard_Double_Room_without_Window","Tag_Comfort_Double_or_Twin_Room","Tag_Double_or_Twin_Room_1_2_Adults","Tag_Classic_Twin_Room","Tag_Twin_Guest_Room","Tag_Family_Room","Tag_Travelers_with_friends","Tag_Suite","Tag_Superior_King_or_Twin_Room","target"
"153 Hammersmith Road Hammersmith and Fulham London W14 0QL United Kingdom",204,"12/4/2016",9.0,"St Paul s Hotel"," United Kingdom "," Overall very little Not sure that the thermostat was working properly in the room and it was tough to get the temperature right thermostat said the room was 15 degrees but it certainly wasn t that cold Air conditioning was a nice luxury but personally find these systems uncomfortable overnight Not sure if there was underfloor heating ",59,812," Lovely historic hotel with plenty of character Well renovated and plenty of attention to detail overall a very lovely stay Loved the large TV in the room and the marble bathroom ",33,2,"242 day",51.493475200000006,-0.2153255999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"12 Upper Woburn Place Camden London WC1H 0HX United Kingdom",398,"3/3/2016",7.9,"Ambassadors Bloomsbury"," United Kingdom "," The bathroom was very small and could have done with a shelf for toiletries ",16,1521," Room small but clean and comfortable Staff very helpful ",11,1,"518 day",51.5266618,-0.1296571,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"10 12 rue Cognacq Jay 7th arr 75007 Paris France",96,"3/13/2017",8.6,"H tel Juliana Paris"," Saudi Arabia ","No Negative",0,577," the location staff and privacy",6,1,"143 day",48.8619373,2.3040298,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"4/9/2017",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," Wifi was not included and only allowed 20 mins per day Very old fashioned decor needs updated Gym facilities poor and cost 4 each",25,9086," Value for money as we paid little for staying in London so did not expect anything outstanding Has all of the essentials and room was fine apart from the decor",31,1,"116 day",51.5019097,-0.0232208,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.4
"16 22 Great Russell Street Camden London WC1B 3NN United Kingdom",300,"9/19/2016",9.0,"The Bloomsbury Hotel"," United Kingdom "," Nothing",2,1254," Beautiful hotel in a great location the staff were lovely and the service was great we loved the fact that the maid came in in the evening and laid our ropes out on the bed while we were out really nice touch",43,1,"318 day",51.5171671,-0.1290533999999999,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"128 King Henry s Road Camden London NW3 3ST United Kingdom",397,"2/23/2016",8.3,"London Marriott Hotel Regents Park"," United Kingdom "," This hotel is undergoing refurbishment and there were not seating areas other than the makeshift restaurant or in the main corridor We had an adjoining room door and the noise from next door was loud ",37,1640,"No Positive",0,7,"527 day",51.5421476,-0.1703073,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
"2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom",444,"5/3/2016",7.0,"Park Lane Mews Hotel"," United Kingdom "," Hotel is in need of refurbishment room was very small and bed was uncomfortable ",16,2061," The location",3,22,"457 day",51.5059334,-0.1489417999999999,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
"2 Bridge Place Victoria Westminster Borough London SW1V 1QA United Kingdom",660,"8/16/2016",8.4,"DoubleTree by Hilton London Victoria"," United Kingdom "," Nothing",2,2902," The hotel staff really went out of their way my daughter was produced with a wonderfully presented cake and card for her 21st birthday All the staff were extremely helpful caring and smartly dressed and took time show a personal touch ",43,5,"352 day",51.49398,-0.143372,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"130 135 Minories City of London London EC3N 1NU United Kingdom",465,"6/6/2016",8.9,"The Chamberlain"," Finland ","No Negative",0,2543," Nice quiet location very friendly staff great English breakfast Recommend ",12,4,"423 day",51.51224570000001,-0.0757326,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom",459,"11/11/2015",8.4,"DoubleTree by Hilton London Hyde Park"," United Kingdom ","No Negative",0,2405," brilliant for hyde park and 300m from queensway tube",10,3,"631 day",51.5100362,-0.190657,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"134 George Street Westminster Borough London W1H 5DN United Kingdom",312,"9/22/2016",8.2,"London Marriott Hotel Marble Arch"," United States of America "," Unfortunately despite the fact I enjoyed my visit there was a few issues The receptionist charged our credit card for our room despite the fact that we prepaid Unfortunately this was not put back on our card for several days The internet only worked for the first day we stayed not good when you are travelling with teenagers Our room was not cleaned on the second day we stayed until we complained twice once at 3 30 and once at 5 pm ",84,1505," We like the Marriott group we stay in their hotels throughout the world We were warmly welcomed and our room was ready early which was wonderful after a long journey The room was clean and had good facilities We got free Wi Fi and breakfast The breakfast buffet was amazing great quality products and plenty of coffee and they even give you takeaway cups for that extra cup on the go the chef cooks perfect eggs The staff were extremely polite and helpful The concierge staff and the restaurant staff at breakfast were exceptional ",96,8,"315 day",51.5163841,-0.1635763999999999,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"1 Inverness Terrace Westminster Borough London W2 3JP United Kingdom",1274,"7/12/2016",7.7,"Grand Royale London Hyde Park"," United Kingdom "," Nothing",2,6539," The whole experience will come bk when in London staff made my mums bday very special",17,1,"387 day",51.5109945,-0.1863417,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom",261,"4/11/2017",8.1,"Grange Fitzrovia Hotel"," United Kingdom ","No Negative",0,1034," Close to the Oxford street ",7,7,"114 day",51.521759,-0.1425381,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom",1058,"5/15/2017",7.7,"The Park Grand London Paddington"," United Kingdom ","No Negative",0,4380," Didn t eat",4,1,"80 days",51.5142184,-0.1809032,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
"1 Waterview Drive Greenwich London SE10 0TW United Kingdom",1258,"1/2/2017",9.4,"Intercontinental London The O2"," United Kingdom "," ",2,4204," the room was amazing the sound system in the toilet was top beautiful hotel with great views ",19,1,"213 day",51.5024348,-0.0002497,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"101 Knightsbridge Westminster Borough London SW1X 7RN United Kingdom",302,"2/5/2017",8.2,"The Park Tower Knightsbridge a Luxury Collection Hotel"," United Kingdom "," The parking area in the basement is very expansive for 1 2 or 3 hours however they said it s not owned by the hotel but even still Paying guarantee 75 for each night I stayed for 2 night and they wanted me to pay 75 X 2 150 Not reasonable but after talking to them and negotiate it they let me pay 75 only Hotel like this you should not put a trainee on the reception during busy times When checking in or out they just makes life harder for the guests",94,901," Location comfort cleanness luxuries hotel",6,6,"179 day",51.5014191,-0.1625805,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"128 King Henry s Road Camden London NW3 3ST United Kingdom",397,"10/25/2016",8.3,"London Marriott Hotel Regents Park"," United States of America "," The water wasn t working the hallways were dirty not one convenient feature of room ",17,1640," The lobby These rest of the building could have been in a 60s movie ",16,1,"282 day",51.5421476,-0.1703073,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
"1 Waterview Drive Greenwich London SE10 0TW United Kingdom",1258,"3/29/2016",9.4,"Intercontinental London The O2"," United Kingdom ","No Negative",0,4204," Staff were excellent",4,2,"492 day",51.5024348,-0.0002497,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"2 8 Great Suffolk Street Southwark London SE1 0UG United Kingdom",570,"5/16/2017",9.3,"Hilton London Bankside"," United States of America "," no view from my room Just a huge concrete wall ",12,2319," The stay was super wonderful Bed was super comfy Breakfast was fabulous Location was great and staff were super helpful ",22,1,"79 days",51.5056956,-0.101525,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.2
"1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom",639,"2/20/2016",9.2,"Apex Temple Court Hotel"," United Kingdom ","No Negative",0,2619," Super space and comfort",5,1,"530 day",51.5137335,-0.1087511999999999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom",1058,"8/13/2016",7.7,"The Park Grand London Paddington"," Australia "," The underfloor heating in the bathroom was a bit hot but better than none There was only 1 bedside table ",22,4380," We had a basement room which seemed a bit strange at first but it was SO QUIET and that allowed us to rest ",25,5,"355 day",51.5142184,-0.1809032,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"10 Carlisle Street Westminster Borough London W1D 3BR United Kingdom",329,"10/20/2016",9.0,"The Nadler Soho"," United Kingdom "," Room was very good but a little small ",10,1394," Staff ",3,18,"287 day",51.5147387,-0.1341108,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom",1471,"8/23/2015",9.1,"M by Montcalm Shoreditch London Tech City"," Australia ","No Negative",0,4802," Great staff great rooms",5,1,"711 day",51.5278465,-0.0889473,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"8/12/2016",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," Bathroom and shower was dirty and damaged floors",9,9086,"No Positive",0,1,"356 day",51.5019097,-0.0232208,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.3
"2 Bridge Place Victoria Westminster Borough London SW1V 1QA United Kingdom",660,"10/18/2016",8.4,"DoubleTree by Hilton London Victoria"," United Kingdom ","No Negative",0,2902," Room shower and location",5,1,"289 day",51.49398,-0.143372,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"128 King Henry s Road Camden London NW3 3ST United Kingdom",397,"8/30/2016",8.3,"London Marriott Hotel Regents Park"," United Kingdom "," We had a problem with the room which wasn t sorted out until we repeatedly went to reception ",20,1640," Location size of rooms for a London hotel",9,1,"338 day",51.5421476,-0.1703073,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
"20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom",261,"7/11/2017",8.1,"Grange Fitzrovia Hotel"," United Kingdom "," Room was very small and bathroom tiny Although not often needed when we were there it was really hot and there was no AC although a fan was provided Breakfast a silly price at 24 each ",38,1034," Price for central London was excellent and location for tube very good",13,2,"23 days",51.521759,-0.1425381,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"1 Inverness Terrace Westminster Borough London W2 3JP United Kingdom",1274,"11/19/2015",7.7,"Grand Royale London Hyde Park"," Nigeria "," Not at all lean and",6,6539," Location good and cleanliness ",6,11,"623 day",51.5109945,-0.1863417,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"111 Westminster Bridge Road Lambeth London SE1 7JD United Kingdom",42,"7/9/2017",8.6,"Marlin Waterloo"," United States of America "," No concierge very junior staff Amenities in the room were sparse For example one tiny bar of soap given for a whole week waters not replenished no body lotion no wash clothes ",34,218," The hotel is new very comtemporary Nice bar ",10,1,"25 days",51.4990953,-0.1132136,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"2 place Louis Armand 12th arr 75012 Paris France",224,"11/16/2016",7.9,"Mercure Paris Gare De Lyon TGV"," Australia ","No Negative",0,2903," Excellent hotel close to station which was very convenient Also the close proximity to restaurants was great and the area along the river and surrounding the hotel was lovely ",31,18,"260 day",48.8442949,2.3730938,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom",444,"4/24/2016",7.0,"Park Lane Mews Hotel"," United Kingdom "," Needs refurb",3,2061," The staff and cleanliness",5,1,"466 day",51.5059334,-0.1489417999999999,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"1 8 Russell Square Camden London WC1B 5BE United Kingdom",724,"12/30/2015",8.0,"The Principal London"," Saudi Arabia ","No Negative",0,3150," Friendly staff As the metro is around the corner it was easy to get around The room was small overlooked Russel square and met all my needs",28,23,"582 day",51.5226217,-0.1251602,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"1/30/2017",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," Cleaning staff knocking at room at 9 when we didn t have to check out till 11 Go job we were up otherwise I would of been very annoyed ",31,9086,"No Positive",0,1,"185 day",51.5019097,-0.0232208,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1 Inverness Terrace Westminster Borough London W2 3JP United Kingdom",1274,"5/8/2017",7.7,"Grand Royale London Hyde Park"," France "," Our room was smaller than I expected one side of the double bed is along the wall so we could not comfortably open both our suitcases ",28,6539," The hotel provides a free mobile phone during your stay with unlimited calls and internet use which is awesome However it was out of battery when we arrived not very convenient but the staff especially Claudio was very helpful and looked in other rooms to give us another battery ",51,6,"87 days",51.5109945,-0.1863417,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"11 15 Rue De Lyon 12th arr 75012 Paris France",205,"10/31/2015",8.3,"Holiday Inn Paris Gare de Lyon Bastille"," Iran "," the size of room was a little bit small The pillow was not very comfort ",17,2200," Everything was the best especially the location Best location friendly staff good restaurant and ",16,25,"642 day",48.8468064,2.3714789,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"128 King Henry s Road Camden London NW3 3ST United Kingdom",397,"11/1/2015",8.3,"London Marriott Hotel Regents Park"," United Kingdom ","No Negative",0,1640," Staff breakfast cleanliness",4,2,"641 day",51.5421476,-0.1703073,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"18 Albert Embankment Lambeth London SE1 7TJ United Kingdom",1195,"3/22/2017",8.3,"Park Plaza London Riverbank"," United Kingdom "," Builders spying on my partner from window",8,4684," New rooms",3,1,"134 day",51.4913737,-0.1214194,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1a Lexham Gardens Kensington and Chelsea London W8 5JJ United Kingdom",222,"5/31/2016",7.5,"Mercure London Kensington Hotel"," Saudi Arabia ","No Negative",0,1016," Wonderful receptionest specially Carmen they caring for every one they cleaning always and the location of the hotel is very good ",23,7,"429 day",51.4950098,-0.1906195,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"18 Avenue De Suffren Entr e au 22 rue Jean Rey 15th arr 75015 Paris France",428,"9/1/2015",8.6,"Pullman Paris Tour Eiffel"," United Kingdom ","No Negative",0,2764," The staff were all friendly and very helpful with any questions or difficulties We wanted to change our room which we weren t entirely happy with it was done with very little fuss or bother I would highly recommend this hotel their staff ",45,1,"702 day",48.8555664,2.2926243,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"17 25 Sloane Street Knightsbridge Kensington and Chelsea London SW1X 9NU United Kingdom",759,"9/1/2015",7.5,"Millennium Hotel London Knightsbridge"," Saudi Arabia "," Very small rooms bad service and to much noise ",11,2746," Location is perfect ",5,3,"702 day",51.4999683,-0.1599927,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"2 Bridge Place Victoria Westminster Borough London SW1V 1QA United Kingdom",660,"2/4/2017",8.4,"DoubleTree by Hilton London Victoria"," Hong Kong "," Room was not clean enough mug with dirt coffee mark Towel rack under the washing basin had dust and dark mark Staffs were in cold face and not friendly Bell desk never sent helping hands I had been stayed different Hilton in different countries I can say this is the worst one They charged me almost 200 night not even provided with bottle water in room Breakfast was not good and choice were limited Relatively paying the same rate I can find a better hotel than Hilton ",89,2902," location",2,18,"180 day",51.49398,-0.143372,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
"20 Mercer Street Covent Garden Camden London WC2H 9HD United Kingdom",386,"2/27/2017",8.7,"Radisson Blu Edwardian Mercer Street"," United Kingdom "," Tapas restaurant it just wasn t for me ",10,1478," The standard of accommodation was exceptional ",8,17,"157 day",51.5139275,-0.1271506,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"100 Cromwell Road Kensington and Chelsea London SW7 4ER United Kingdom",176,"4/3/2016",8.7,"Crowne Plaza London Kensington"," United Kingdom "," Nothing ",3,743," Everything was excellent ",5,1,"487 day",51.495179,-0.183827,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"13 Boulevard Du Temple 3rd arr 75003 Paris France",69,"7/23/2017",7.7,"1K Hotel"," United Kingdom "," On a main street so can hear the traffic booked double room but bed was 2 single beds pushed together ",22,663," Comfortable beds welcoming staff cleanliness was very good",9,20,"11 days",48.8639318,2.3658744,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"1 8 Russell Square Camden London WC1B 5BE United Kingdom",724,"10/25/2015",8.0,"The Principal London"," United Kingdom ","No Negative",0,3150," The staff were very friendly and extremely polite I requested rooms together and I appreciate they did put us all in next door rooms",25,1,"648 day",51.5226217,-0.1251602,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
