"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","target"
59,"Self-emp-not-inc",223131,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
24,"Private",267843,"Bachelors",13,"Never-married","Prof-specialty","Own-child","Black","Female",0,0,35,"United-States","<=50K"
20,"Private",333843,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
39,"Private",56118,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
19,"Private",210308,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K"
71,"State-gov",100063,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K"
31,"Private",112115,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
21,"Private",156980,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,60,"United-States","<=50K"
80,"Self-emp-not-inc",26865,"7th-8th",4,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,20,"United-States","<=50K"
46,"Private",34186,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
60,"Private",420842,"Assoc-acdm",12,"Divorced","Priv-house-serv","Other-relative","White","Female",0,0,40,"","<=50K"
19,"Federal-gov",30559,"HS-grad",9,"Married-AF-spouse","Sales","Wife","White","Female",0,0,40,"United-States","<=50K"
37,"Private",89559,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
52,"Private",48343,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
34,"Private",424988,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
41,"State-gov",176663,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
31,"Self-emp-not-inc",162551,"12th",8,"Married-civ-spouse","Sales","Wife","Asian-Pac-Islander","Female",0,0,50,"","<=50K"
39,"State-gov",195148,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
65,"Self-emp-inc",81413,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,2352,65,"United-States","<=50K"
26,"Private",137367,"Some-college",10,"Never-married","Handlers-cleaners","Other-relative","Asian-Pac-Islander","Male",0,0,44,"Philippines","<=50K"
24,"Private",230248,"7th-8th",4,"Separated","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
57,"Private",124318,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,45,"United-States","<=50K"
48,"Private",265295,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,70,"United-States","<=50K"
23,"Private",32950,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",4101,0,40,"United-States","<=50K"
25,"Private",203833,"10th",6,"Never-married","Farming-fishing","Not-in-family","Black","Male",0,0,35,"Haiti","<=50K"
41,"Private",125831,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2051,60,"United-States","<=50K"
58,"Private",141379,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,42,"United-States","<=50K"
28,"Private",231197,"10th",6,"Married-spouse-absent","Craft-repair","Unmarried","White","Male",0,0,40,"Mexico","<=50K"
54,"Private",28683,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",3464,0,40,"United-States","<=50K"
35,"Local-gov",45607,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States",">50K"
65,"Private",237024,"1st-4th",2,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,35,"Mexico","<=50K"
33,"Private",225507,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K"
36,"Private",644278,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,25,"United-States","<=50K"
30,"Private",26009,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States",">50K"
39,"Self-emp-inc",124685,"Masters",14,"Divorced","Exec-managerial","Not-in-family","Asian-Pac-Islander","Male",0,0,99,"Japan",">50K"
43,"Local-gov",260696,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,55,"United-States","<=50K"
31,"Local-gov",80058,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,64,"United-States","<=50K"
33,"Private",145434,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
20,"State-gov",113588,"HS-grad",9,"Never-married","Tech-support","Own-child","White","Female",0,0,24,"United-States","<=50K"
19,"Private",163885,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K"
23,"Private",334357,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
36,"Private",181589,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,32,"Columbia","<=50K"
48,"Self-emp-not-inc",102102,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K"
60,"Self-emp-inc",376133,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",15024,0,15,"United-States",">50K"
18,"Never-worked",206359,"10th",6,"Never-married","","Own-child","White","Male",0,0,40,"United-States","<=50K"
21,"Private",184543,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
36,"Private",274809,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States","<=50K"
19,"Private",205953,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,20,"United-States","<=50K"
43,"Private",145441,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,38,"United-States",">50K"
31,"Private",154227,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
40,"Private",229148,"12th",8,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"Jamaica","<=50K"
18,"",326640,"HS-grad",9,"Never-married","","Own-child","White","Female",0,0,20,"United-States","<=50K"
50,"Local-gov",283314,"Assoc-acdm",12,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,1977,40,"United-States",">50K"
33,"Private",292603,"Some-college",10,"Divorced","Other-service","Not-in-family","Black","Female",0,0,30,"Dominican-Republic","<=50K"
44,"Private",304175,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Male",0,0,40,"United-States",">50K"
28,"Private",301010,"11th",7,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
40,"Private",259757,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
23,"",113700,"Bachelors",13,"Never-married","","Own-child","White","Male",0,0,50,"United-States","<=50K"
70,"",147558,"Bachelors",13,"Divorced","","Not-in-family","White","Female",0,0,7,"United-States","<=50K"
32,"Private",42596,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States","<=50K"
44,"Self-emp-not-inc",216921,"10th",6,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,70,"United-States","<=50K"
23,"Private",148948,"11th",7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
48,"Private",185079,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
45,"Private",22610,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
25,"Private",150312,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
23,"Private",198368,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
38,"Federal-gov",455379,"12th",8,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,56,"United-States",">50K"
31,"Self-emp-not-inc",55912,"9th",5,"Never-married","Craft-repair","Unmarried","White","Male",0,0,47,"United-States","<=50K"
42,"Private",121718,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"Germany","<=50K"
22,"Private",250647,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,12,"United-States","<=50K"
39,"State-gov",119421,"HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,625,35,"United-States","<=50K"
21,"State-gov",181761,"Some-college",10,"Never-married","Tech-support","Own-child","White","Female",0,0,10,"United-States","<=50K"
27,"Private",213842,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Male",0,0,38,"United-States","<=50K"
42,"Local-gov",176716,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
22,"Private",202416,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
34,"Private",203488,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,40,"United-States",">50K"
62,"Private",128092,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
25,"Private",193820,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,35,"United-States","<=50K"
52,"Private",279543,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"Cuba",">50K"
42,"Private",201785,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
35,"Private",361888,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,0,40,"United-States","<=50K"
35,"Private",227571,"7th-8th",4,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"Mexico","<=50K"
23,"Private",204141,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
34,"Private",379412,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
23,"",55492,"Assoc-voc",11,"Never-married","","Not-in-family","Amer-Indian-Eskimo","Female",0,0,30,"United-States","<=50K"
42,"Private",42703,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
37,"Private",103925,"Some-college",10,"Never-married","Tech-support","Other-relative","White","Female",0,0,40,"United-States","<=50K"
43,"Private",120277,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,45,"United-States","<=50K"
77,"Self-emp-not-inc",72931,"7th-8th",4,"Married-spouse-absent","Adm-clerical","Not-in-family","White","Male",0,0,20,"Italy",">50K"
82,"Self-emp-not-inc",240491,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Cuba","<=50K"
35,"",451940,"HS-grad",9,"Never-married","","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
27,"Private",258102,"5th-6th",3,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"Mexico","<=50K"
39,"Private",43712,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States",">50K"
26,"Local-gov",314798,"Some-college",10,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,60,"United-States",">50K"
38,"Private",136629,"Bachelors",13,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Iran","<=50K"
46,"Private",165346,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,8,"United-States","<=50K"
26,"Private",276548,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,20,"United-States","<=50K"
50,"State-gov",322840,"Assoc-voc",11,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"Poland",">50K"
50,"Private",237258,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",27828,0,48,"United-States",">50K"
31,"Private",184889,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,20,"United-States","<=50K"
30,"Private",274577,"Assoc-acdm",12,"Never-married","Sales","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
49,"Private",184098,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
40,"Private",32214,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
48,"Self-emp-not-inc",107231,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,"United-States",">50K"
29,"Private",292120,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,30,"United-States","<=50K"
64,"Private",149775,"Masters",14,"Never-married","Prof-specialty","Other-relative","White","Female",0,0,8,"United-States","<=50K"
31,"Private",49325,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
21,"Private",153542,"10th",6,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,30,"United-States","<=50K"
69,"Local-gov",660461,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","Black","Female",0,0,20,"United-States","<=50K"
20,"Private",201799,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,13,"United-States","<=50K"
36,"Private",112512,"12th",8,"Separated","Other-service","Unmarried","White","Female",0,0,40,"Mexico","<=50K"
30,"Federal-gov",314310,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
25,"Private",134821,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
18,"Self-emp-not-inc",29582,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
39,"State-gov",144860,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
58,"Private",186385,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,8,"United-States","<=50K"
40,"Private",32627,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K"
50,"Local-gov",30682,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","<=50K"
32,"Private",195891,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
44,"",248876,"Bachelors",13,"Divorced","","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
49,"Local-gov",276247,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K"
46,"Private",145636,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",3103,0,50,"United-States",">50K"
68,"Self-emp-not-inc",119056,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,24,"United-States",">50K"
36,"Private",169469,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States",">50K"
76,"Self-emp-not-inc",413699,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,28,"United-States","<=50K"
30,"Local-gov",327825,"HS-grad",9,"Divorced","Protective-serv","Own-child","White","Female",0,0,32,"United-States","<=50K"
51,"Private",182740,"HS-grad",9,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,40,"United-States","<=50K"
27,"",60726,"HS-grad",9,"Never-married","","Own-child","Black","Male",0,0,40,"United-States","<=50K"
38,"Local-gov",256864,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"State-gov",227864,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K"
48,"Private",107373,"7th-8th",4,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
18,"",163788,"Some-college",10,"Never-married","","Own-child","White","Female",0,0,40,"United-States","<=50K"
37,"Private",160192,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
74,"",98867,"5th-6th",3,"Widowed","","Not-in-family","Black","Male",0,0,32,"United-States","<=50K"
25,"Private",404616,"Masters",14,"Married-civ-spouse","Farming-fishing","Not-in-family","White","Male",0,0,99,"United-States",">50K"
