"cap-shape","cap-surface","cap-color","bruises%3F","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","habitat","target"
"f","y","g","t","n","f","c","b","n","t","b","","s","g","w","p","w","","p","k","y","d","e"
"f","f","e","t","n","f","c","b","","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"x","f","y","f","f","f","c","b","p","e","b","k","k","n","b","p","w","o","l","h","v","p","p"
"x","s","g","f","c","","w","n","p","e","b","s","s","w","w","p","","o","p","k","v","d","p"
"f","","g","t","n","f","","","","t","b","s","s","g","w","p","w","o","p","n","y","d","e"
"f","y","n","t","n","f","c","b","p","t","b","s","s","g","g","","w","o","p","n","y","d","e"
"f","y","n","t","n","f","c","b","","t","b","s","s","g","g","p","w","o","p","k","y","d","e"
"f","y","g","t","n","f","c","b","p","t","b","s","s","p","w","p","w","o","p","n","v","d","e"
"f","y","g","t","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"x","f","g","f","f","f","c","b","g","e","b","k","k","n","n","p","w","o","l","","v","p","p"
"f","y","g","t","n","f","c","b","w","","b","s","s","p","w","p","w","o","p","k","y","d","e"
"f","f","e","t","n","","c","b","p","t","b","s","s","g","w","p","w","o","p","n","v","d","e"
"x","f","g","f","c","f","w","n","g","e","b","","s","w","w","p","w","","p","n","v","d","p"
"f","y","g","t","n","f","c","b","u","t","b","s","s","w","p","p","w","o","p","n","v","d","e"
"f","y","g","f","f","f","c","b","h","e","b","k","k","p","p","p","","o","l","h","y","p","p"
"f","f","e","t","n","f","c","b","u","t","b","s","s","p","g","p","w","o","p","k","y","d","e"
"x","f","g","f","f","","c","b","h","e","b","k","k","b","p","p","w","o","l","h","v","p","p"
"f","y","g","t","n","f","c","b","u","t","b","s","s","w","p","p","w","o","p","k","v","d","e"
"x","","p","f","c","f","c","n","n","e","b","s","s","w","w","p","w","","p","n","s","d","p"
"f","","e","t","n","","c","b","w","t","b","s","s","p","p","p","w","o","p","","v","d","e"
"x","f","p","f","c","f","w","","p","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"x","s","w","","c","f","c","n","u","e","b","s","s","w","w","p","w","o","p","n","s","d","p"
"f","y","g","t","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","n","v","","e"
"x","s","p","","c","f","w","n","u","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"x","f","g","f","f","f","c","b","g","e","b","k","k","b","b","p","w","o","l","h","y","d","p"
"x","f","n","","n","f","c","b","u","","b","s","s","w","g","p","w","o","p","n","v","","e"
"f","y","g","t","n","f","c","b","p","t","b","s","s","p","p","p","w","o","p","k","y","d","e"
"f","y","e","t","n","f","c","b","u","t","b","s","","w","w","p","w","o","p","k","y","d","e"
"x","f","g","f","f","f","c","b","p","e","b","k","k","p","b","p","w","o","l","h","y","g","p"
"x","f","g","f","c","f","w","","n","e","b","s","s","w","w","p","w","o","p","","v","d","p"
"x","f","","f","f","f","c","","g","e","b","k","k","p","b","p","w","o","","h","v","p","p"
"x","f","w","","","f","w","","u","e","b","s","s","w","w","p","w","o","p","n","s","d","p"
"f","","n","t","n","f","c","b","p","t","b","s","s","g","w","p","w","o","p","k","y","d","e"
"f","y","g","t","n","f","c","b","p","t","b","s","s","w","w","p","w","o","p","k","y","d","e"
"x","f","w","f","c","f","w","n","g","e","","s","s","w","w","p","w","o","p","k","s","d","p"
"x","y","g","t","n","f","c","b","w","t","b","s","s","g","","p","w","o","p","k","y","","e"
"f","y","n","t","n","f","c","b","w","t","b","","s","","p","p","w","o","p","k","v","d","e"
"f","f","g","t","n","f","c","b","u","t","","s","s","g","w","p","w","o","p","k","y","d","e"
"x","y","e","t","n","f","c","b","p","t","b","s","s","p","g","p","w","o","p","k","y","d","e"
"f","","e","t","n","f","c","b","n","t","b","s","s","p","g","p","w","o","p","k","y","d","e"
"x","f","w","f","c","","w","n","n","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"f","f","e","t","n","f","c","b","","t","b","s","s","g","g","p","w","o","p","n","y","","e"
"x","y","y","f","f","","c","b","h","e","b","k","k","","p","p","w","o","l","h","","d","p"
"f","f","g","t","n","f","c","b","p","t","b","s","s","w","p","p","w","o","p","n","v","d","e"
"f","y","n","t","n","f","c","b","n","t","b","s","s","p","g","p","w","o","","n","v","d","e"
"x","f","g","f","c","f","w","n","p","e","b","s","s","","w","p","w","o","","n","v","d","p"
"x","s","","f","c","f","c","n","","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"f","f","e","t","n","f","","b","u","t","b","s","s","g","p","p","w","o","","n","y","d","e"
"x","","g","t","n","f","c","b","p","t","b","s","s","","p","p","w","o","p","k","v","d","e"
"f","y","g","t","n","f","","b","u","t","b","s","s","g","g","p","w","o","p","k","y","d","e"
"x","f","g","f","f","f","c","b","h","e","b","","k","n","b","p","w","o","l","h","v","p","p"
"x","","n","t","n","f","c","b","u","t","b","s","s","w","w","p","w","o","p","k","v","","e"
"f","y","g","t","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","k","y","d","e"
"f","f","g","t","","f","c","b","u","t","b","s","s","g","g","p","w","o","p","n","y","d","e"
"x","f","g","f","c","f","c","n","p","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"f","y","n","t","n","f","","b","p","","b","s","s","w","p","p","w","o","p","n","v","d","e"
"x","f","g","f","f","f","","b","h","e","b","k","k","p","p","p","w","","l","h","v","p","p"
"f","y","g","t","n","f","c","b","u","t","b","s","s","p","p","p","w","o","p","","v","d","e"
"f","f","e","t","n","f","c","b","u","t","b","","s","p","g","p","w","o","p","k","v","d","e"
"f","f","e","t","","f","c","b","n","t","b","s","s","w","p","p","w","o","p","k","y","d","e"
"x","s","w","f","c","f","c","n","u","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"x","f","w","","c","f","w","n","p","e","b","s","s","w","w","p","w","","p","n","s","d","p"
"f","f","e","t","n","f","c","b","w","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"f","f","e","t","n","f","c","b","p","t","b","s","s","w","w","p","w","o","p","k","v","d","e"
"f","y","n","t","n","f","c","b","u","t","b","s","s","p","g","p","w","o","p","k","y","d","e"
"x","f","g","f","f","f","c","b","h","e","b","","k","n","b","p","w","o","l","h","v","g","p"
"f","y","g","t","n","f","c","b","w","","b","s","s","g","g","p","w","o","p","k","y","d","e"
"x","f","g","f","f","","c","b","p","e","b","k","k","p","n","p","w","o","l","h","y","p","p"
"f","f","e","t","n","f","","b","","t","b","s","s","g","p","p","w","o","p","n","y","d","e"
"x","f","g","f","f","f","c","b","h","e","b","k","","n","p","p","w","o","l","h","v","g","p"
"f","y","g","t","n","f","c","b","u","t","b","s","s","p","w","p","w","o","p","n","v","d","e"
"f","f","e","t","n","f","c","b","u","t","","","s","w","w","p","w","o","p","k","y","d","e"
"f","y","n","t","n","f","c","b","w","t","b","s","s","w","w","p","","o","p","n","v","","e"
"x","f","g","f","f","f","c","b","h","e","b","k","k","p","n","p","w","o","l","h","y","d","p"
"f","f","e","t","n","f","c","b","u","t","b","s","s","g","g","","w","","p","k","y","d","e"
"x","f","g","t","n","f","c","b","p","t","b","s","s","g","g","p","w","o","p","n","v","d","e"
"f","y","g","t","n","f","c","b","","t","b","s","s","p","g","p","w","o","p","n","v","d","e"
"x","","w","f","c","f","w","n","u","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"f","f","e","t","n","f","c","b","p","t","b","s","s","w","p","p","w","o","p","k","y","d","e"
"f","f","e","t","n","f","c","b","n","t","b","","s","p","p","","w","o","p","k","y","d","e"
"f","y","e","t","n","f","c","b","u","t","b","s","s","w","g","p","w","o","p","n","y","d","e"
"x","f","e","t","n","f","c","b","n","t","b","s","s","g","","p","w","o","p","k","v","d","e"
"f","y","n","t","n","f","c","","u","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"x","f","g","f","f","f","c","b","p","e","","","k","p","n","p","w","o","l","h","v","g","p"
"x","f","g","t","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"x","f","g","f","f","f","c","b","g","e","b","k","k","b","n","p","w","o","l","h","y","d","p"
"f","y","g","t","n","f","c","","n","t","b","s","s","g","w","p","w","o","p","k","v","d","e"
"f","y","n","t","n","f","c","b","p","t","b","s","s","p","p","p","","o","p","n","y","d","e"
"x","y","g","f","f","f","c","b","h","e","b","k","k","b","p","p","w","o","l","h","v","d","p"
"f","y","g","t","n","f","c","b","w","t","b","s","s","w","p","p","w","o","p","n","y","d","e"
"f","f","g","f","f","f","c","b","p","e","b","k","k","","p","p","w","o","l","h","v","d","p"
"f","y","e","t","n","f","c","b","w","","b","s","s","p","p","p","w","o","p","k","y","d","e"
"x","s","g","f","c","f","c","","","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"f","y","e","","","f","c","b","u","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"f","y","n","t","n","f","c","b","u","t","b","s","s","g","w","p","w","o","p","k","y","d","e"
"x","f","e","t","n","f","c","b","n","t","b","s","s","g","w","p","w","o","p","k","v","d","e"
"f","y","e","t","n","f","c","b","n","t","b","","s","p","w","p","w","o","p","k","v","d","e"
"f","y","g","t","n","f","c","b","","t","b","s","s","p","g","p","w","o","p","n","v","d","e"
"x","s","p","f","c","","w","n","n","e","b","s","s","w","w","p","w","o","","k","s","d","p"
"f","f","g","f","f","f","c","b","h","e","b","k","k","b","p","p","w","o","l","h","v","d","p"
"f","","g","t","n","f","c","","w","t","b","s","s","p","w","p","w","o","p","n","v","d","e"
"f","f","e","t","n","f","c","b","w","t","b","s","s","w","g","p","w","o","p","n","y","d","e"
"x","f","p","f","c","f","c","n","u","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"f","f","n","t","n","f","c","b","p","t","b","","s","g","g","p","w","o","p","n","y","d","e"
"f","y","g","t","n","f","c","b","p","","b","s","s","p","w","p","w","o","p","k","v","d","e"
"f","","e","t","n","f","c","b","p","t","b","s","s","p","","p","w","o","p","k","y","d","e"
"f","y","e","t","","","c","b","w","t","b","s","s","w","w","p","","o","","k","y","d","e"
"x","f","g","t","n","","c","b","n","t","b","s","","p","g","p","","o","p","n","y","d","e"
"x","s","w","f","c","f","w","n","p","e","","s","s","w","w","p","w","o","p","n","v","d","p"
"f","y","g","t","n","","c","b","n","t","b","s","s","g","g","p","w","o","p","k","y","d","e"
"x","y","g","f","f","f","c","b","p","e","b","k","k","b","p","p","w","o","l","h","v","d","p"
"f","y","n","t","n","f","c","b","p","t","b","s","s","p","w","p","w","o","p","","v","d","e"
"f","y","n","t","n","f","c","b","p","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"x","s","g","f","c","f","w","n","n","e","b","s","s","w","w","p","","o","p","k","s","d","p"
"f","y","g","t","n","f","c","","p","","b","s","s","p","w","p","w","o","p","n","y","d","e"
"f","y","e","t","n","f","c","b","w","t","b","s","s","","w","p","w","o","p","n","v","d","e"
"x","f","g","f","f","f","","b","g","e","b","k","k","p","n","p","w","o","l","h","y","d","p"
"x","y","n","t","n","f","c","b","","t","b","s","s","g","p","p","w","o","p","n","","d","e"
"f","y","e","t","n","","c","b","u","t","b","s","s","p","g","p","w","o","p","n","v","d","e"
"","f","e","t","n","f","c","b","n","t","b","s","s","p","g","p","w","o","p","k","v","d","e"
"x","s","p","f","c","f","c","n","n","e","b","s","s","w","w","p","w","o","p","n","s","d","p"
"x","f","g","f","f","f","c","","h","e","b","k","k","p","p","p","w","o","l","h","v","d","p"
"f","y","e","t","n","f","c","b","","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"f","y","g","t","n","","c","b","p","t","b","","s","g","w","p","w","o","p","k","v","d","e"
"x","s","","f","c","","c","n","p","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"f","f","g","t","n","f","","b","u","t","b","s","s","w","g","p","w","o","p","n","y","d","e"
"f","f","e","","n","f","c","b","n","","b","s","s","w","w","p","w","o","p","k","y","d","e"
"","f","n","t","n","f","c","b","","","b","s","s","g","w","p","","o","p","k","v","d","e"
"x","y","g","t","","f","c","b","n","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"x","y","n","t","n","f","c","b","w","t","b","s","s","w","p","p","w","o","p","n","y","d","e"
"f","y","n","t","n","","c","b","u","t","b","","s","g","","p","w","o","p","n","y","d","e"
"x","f","p","f","c","f","c","n","p","e","b","s","s","w","w","p","w","o","p","","v","d","p"
"f","f","e","t","","f","c","b","p","t","","s","s","w","p","p","w","o","p","k","v","d","e"
"x","y","y","f","f","f","c","","p","e","b","k","k","n","n","p","w","o","l","h","y","d","p"
"x","s","g","f","c","f","w","n","p","","b","s","s","w","w","p","w","o","p","n","v","d","p"
"f","y","n","t","n","f","c","b","w","t","b","s","s","w","w","p","w","o","p","k","v","d","e"
"f","f","g","f","f","f","","b","p","e","b","k","k","n","n","p","w","o","","h","v","d","p"
"x","f","g","","c","f","w","n","n","","b","s","s","w","w","p","w","o","p","k","s","d","p"
"f","y","g","t","n","f","c","b","p","t","b","s","s","p","g","p","w","o","p","k","y","d","e"
"f","y","g","t","n","f","c","b","u","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"f","y","g","t","n","f","c","b","w","t","b","s","s","g","p","p","w","o","p","n","v","d","e"
"x","y","n","t","n","f","c","b","w","t","b","s","s","g","w","p","w","o","p","n","y","d","e"
"x","f","y","f","f","f","c","b","","e","b","k","k","b","n","p","w","o","l","h","v","g","p"
"f","f","g","t","n","f","c","b","u","t","b","s","s","g","w","p","w","o","p","n","y","d","e"
"x","f","g","f","f","f","c","b","p","e","b","k","k","b","p","p","w","o","l","h","v","p","p"
"f","y","e","t","n","f","c","b","u","t","b","s","s","g","w","p","w","","p","n","v","d","e"
"f","f","e","t","n","f","c","b","w","t","b","s","","p","g","p","w","o","p","n","y","","e"
"f","f","g","f","f","f","c","b","p","e","b","k","k","n","p","","w","o","l","h","y","d","p"
"f","f","","","n","f","c","b","p","t","b","s","s","p","g","p","w","o","p","k","v","d","e"
"x","f","y","f","f","f","c","b","g","e","b","k","k","p","n","p","w","o","l","h","y","p","p"
"f","f","","t","n","f","c","b","u","t","b","s","s","g","g","p","w","o","p","n","v","d","e"
"f","f","g","t","n","f","c","b","u","t","b","s","s","w","w","","w","o","p","n","v","d","e"
"f","f","e","t","n","f","c","b","p","","b","s","s","g","g","p","w","o","p","k","v","d","e"
"f","y","e","t","n","f","c","b","n","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"f","y","e","t","n","f","c","b","n","t","b","s","s","g","w","p","w","o","","k","y","d","e"
"f","y","n","t","n","","c","b","n","t","b","s","s","g","p","p","w","o","p","n","v","d","e"
"f","f","g","t","n","f","c","b","w","t","b","s","s","g","g","p","w","o","p","n","v","d","e"
"f","f","e","t","n","f","c","b","p","t","b","s","s","p","w","p","w","o","p","n","v","d","e"
"x","","g","f","f","f","c","","g","e","b","k","k","b","b","p","w","o","l","h","v","g","p"
"f","","n","t","n","f","c","b","u","t","b","","","w","g","p","w","o","p","k","y","d","e"
"x","f","g","f","c","f","c","n","n","e","b","s","s","w","w","p","w","o","p","k","v","d","p"
"f","","n","t","n","f","c","b","w","t","b","","s","g","w","p","w","o","p","n","v","d","e"
"f","y","g","t","n","f","c","b","w","t","b","s","s","w","g","","w","o","p","k","v","d","e"
"","","e","t","n","f","c","b","p","t","b","s","s","p","g","p","w","o","p","k","y","d","e"
"f","y","e","t","n","f","c","b","p","t","b","s","","p","p","p","w","o","p","k","y","d","e"
"f","f","g","t","n","f","c","b","p","t","b","s","s","","p","p","w","o","p","n","v","d","e"
"x","y","g","t","n","f","","","p","t","b","s","s","g","g","p","w","","p","n","v","d","e"
"x","f","p","","c","f","c","n","g","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"x","y","n","t","n","f","c","b","n","t","b","","s","p","p","p","w","o","p","n","y","d","e"
"f","y","n","t","n","f","c","b","n","t","b","s","s","w","g","p","w","o","p","k","v","d","e"
"f","y","g","t","n","f","c","b","w","t","b","s","s","p","g","p","w","","p","k","y","d","e"
"f","f","g","","f","","c","b","g","e","b","k","k","n","n","p","w","o","l","h","y","g","p"
"f","y","g","t","n","f","c","b","w","t","b","s","s","p","p","","w","o","p","n","v","d","e"
"f","y","e","t","n","f","c","b","","t","b","s","s","g","","p","w","o","p","k","y","d","e"
"x","f","g","f","f","f","c","b","","e","b","k","k","p","","p","w","o","l","h","y","","p"
"f","y","n","t","n","f","c","b","n","t","b","s","s","p","g","p","w","o","p","k","y","d","e"
"x","","g","f","f","f","c","b","h","e","b","k","k","p","b","p","w","o","l","h","v","","p"
"f","f","e","t","n","f","c","b","w","t","b","s","s","w","p","p","w","","p","k","y","d","e"
"x","y","n","t","n","f","c","b","w","t","b","s","s","g","w","p","w","o","p","k","y","d","e"
"x","y","g","t","n","f","c","b","p","t","b","","s","p","w","p","w","o","p","k","y","d","e"
"f","y","e","t","n","f","c","b","","","b","s","s","w","","p","w","o","p","k","v","d","e"
"x","y","g","f","f","f","c","b","p","e","b","k","k","b","n","p","w","o","l","h","v","d","p"
"x","s","g","f","c","f","c","n","g","e","b","s","s","w","w","p","","o","p","k","v","d","p"
"x","f","g","f","f","","c","b","p","e","b","k","k","b","n","p","w","o","","h","v","g","p"
"x","f","g","f","f","f","c","b","p","e","b","","k","b","b","p","w","o","l","h","v","p","p"
"f","f","g","f","","f","c","b","p","e","b","k","k","b","b","p","w","o","l","h","y","p","p"
"f","f","g","t","n","f","c","b","u","t","b","s","s","w","w","p","w","o","p","k","v","d","e"
"x","f","g","f","f","f","c","b","g","e","b","k","k","b","n","p","","o","l","h","v","d","p"
"f","y","e","t","n","f","c","b","p","t","b","s","s","w","","p","w","o","p","k","v","d","e"
"f","y","n","t","n","f","c","b","w","t","b","s","s","p","g","p","w","o","p","n","v","d","e"
"f","y","n","t","n","f","c","b","n","t","","s","s","w","g","p","w","o","p","k","y","d","e"
"x","y","y","f","f","f","c","b","p","e","b","k","k","n","b","","w","o","l","h","y","d","p"
"f","y","g","t","n","f","c","b","n","","b","s","s","w","w","p","w","o","p","k","y","","e"
"x","f","p","f","c","f","w","n","u","e","b","s","s","w","w","p","w","o","p","n","s","d","p"
"f","f","e","t","n","f","c","b","w","t","b","s","s","w","w","p","w","o","p","n","y","d","e"
"","y","n","t","n","f","c","","","t","b","s","s","g","p","p","w","o","p","k","","d","e"
"x","y","n","t","n","f","c","b","n","t","b","s","s","w","g","","w","o","p","k","v","d","e"
"f","f","e","t","n","f","c","","p","t","b","s","s","w","w","p","w","o","p","n","y","d","e"
"x","f","g","f","f","f","c","b","h","e","b","k","k","p","n","p","w","o","l","h","y","g","p"
"x","f","g","f","f","f","c","b","h","e","b","","k","p","n","p","w","o","l","h","v","p","p"
"f","f","g","t","n","f","c","b","n","t","b","s","s","p","g","p","w","o","p","k","v","d","e"
