"cap-shape","cap-surface","cap-color","bruises%3F","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","habitat","target"
"f","y","n","t","n","BDdL8SPWqG","c","b","w","t","b","s","s","g","g","p","w","o","p","k","y","d","e"
"f","y","g","t","n","f","g5JekM9xxy","b","p","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"f","y","g","t","n","f","c","b","n","llfWaojCHC","b","s","s","w","w","p","w","o","p","n","v","d","e"
"f","y","g","t","gIjabok3UW","f","c","b","w","t","b","s","s","VYGP1v6B1i","p","p","w","o","p","n","v","d","e"
"x","f","w","f","c","f","w","n","p","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"f","f","e","t","n","f","c","b","u","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"x","f","g","f","f","f","c","b","fRxcGMYiEn","e","b","k","k","p","XkSq38LKqR","p","w","o","l","h","v","g","p"
"f","y","n","t","3VAIanq9dg","f","HDnU8QVU77","b","w","t","b","s","s","g","w","p","w","o","p","n","y","d","e"
"f","y","n","t","n","f","c","b","p","t","b","s","s","p","g","p","w","o","p","n","v","d","e"
"x","s","p","f","c","f","c","n","u","e","b","s","s","bUVcdIxeBp","Rd3ErJqLV1","p","w","o","3iyKwogpnC","k","v","d","p"
"f","y","g","t","n","f","c","b","n","t","b","s","s","w","g","bJZNBvczn6","w","o","p","n","N4VxuhPSC2","d","e"
"x","s","p","f","c","f","c","n","g","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"x","y","n","t","n","f","c","b","lIoBv9mTj5","t","b","s","s","w","p","p","w","o","p","n","y","d","e"
"x","y","g","f","f","f","c","b","p","e","b","k","k","b","b","p","w","o","l","h","y","g","p"
"f","y","e","RShpDzdLFp","n","f","c","b","w","t","b","s","s","g","AKJC75W8k5","p","w","o","p","k","y","d","e"
"x","f","p","f","c","uoJHjpGRrm","c","n","p","e","b","s","s","w","w","p","w","o","p","n","s","d","p"
"x","f","g","f","f","f","c","b","p","e","b","k","k","p","n","p","w","o","l","h","IVwGn37KZ8","p","p"
"f","f","e","t","UAvROJpcYW","f","c","b","u","t","b","s","s","w","g","p","w","o","p","n","y","d","e"
"f","f","e","t","n","f","c","gD5toVPdcp","w","t","b","s","s","g","w","p","w","o","p","k","y","d","e"
"x","f","g","f","c","f","c","n","u","e","b","s","s","w","w","p","w","oFXR64rua5","p","n","s","d","p"
"x","f","g","f","f","f","c","b","p","e","b","k","k","n","n","p","w","o","l","h","v","g","p"
"f","y","g","t","n","f","c","b","n","t","b","CpWaeM4nVc","s","w","w","p","w","o","p","n","y","d","e"
"x","f","g","f","f","f","c","b","p","e","b","k","k","n","b","p","w","o","l","h","v","d","p"
"f","f","e","t","n","f","c","b","w","t","b","s","s","p","p","p","w","o","p","k","v","d","e"
"f","y","n","t","n","f","c","b","u","t","b","s","s","w","p","p","w","o","BHpgLqLBdU","k","v","d","e"
"f","y","y","f","f","f","pQLvX8axp2","b","h","e","b","k","5185edSJri","b","n","p","w","o","l","h","y","d","p"
"f","y","e","t","n","f","c","b","n","t","b","s","s","3AVNldm6pj","w","p","w","o","p","k","y","d","e"
"f","y","e","t","n","f","c","b","p","t","b","s","s","w","w","p","w","o","p","k","v","ru53vUn6Pc","e"
"f","y","n","t","n","f","c","b","w","t","b","s","s","g","g","p","w","o","p","n","y","d","e"
"x","f","fhi4UN5rmg","t","n","f","c","b","w","t","b","s","s","g","p","p","w","o","p","k","v","d","e"
"f","y","g","f","f","f","c","b","g","e","b","k","k","YBusRpkWgr","b","p","w","o","l","h","v","d","p"
"f","y","g","t","n","f","c","b","u","t","b","s","s","g","w","p","w","o","p","n","v","d","e"
"f","f","e","t","n","f","c","b","w","t","b","s","s","p","w","sbNWKyPaI4","w","o","fwsX45VZaH","k","y","d","e"
"f","QkuiDGlvz2","n","t","n","f","c","b","p","9u3QSPdSTp","b","s","s","p","p","p","w","o","p","n","v","d","e"
"x","y","g","t","n","f","Usr9FYB8Gr","b","p","t","b","s","s","p","w","p","w","o","p","n","y","d","e"
"x","y","n","t","n","f","c","b","w","t","b","s","s","g","w","p","w","o","p","k","v","d","e"
"x","f","g","f","f","f","c","b","p","e","b","k","k","b","b","p","w","o","l","h","v","d","p"
"x","s","w","f","c","f","w","n","11m5yWTQvA","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"f","f","y","f","f","f","c","b","g","e","b","k","k","n","b","p","w","o","l","h","v","p","p"
"f","y","n","9iEMpsZ8m0","n","f","i68xfAPlkF","b","u","t","OYqFLAGzgM","s","s","p","g","p","w","o","p","n","v","d","e"
"f","y","e","t","n","f","c","PVlOSXHp7C","p","t","b","s","s","p","g","p","4WyqC190Uv","o","p","k","y","d","e"
"f","f","e","t","n","f","c","b","u","t","b","s","s","p","g","p","w","o","p","n","y","d","e"
"f","f","e","t","n","f","c","b","w","t","b","s","s","p","p","p","w","o","p","n","y","JgvA3RaAa3","e"
"f","y","e","t","n","f","9sIO3MZlyh","b","w","t","b","s","s","g","p","p","w","o","p","n","v","Tdj33oyzSI","e"
"lV9BhUUOXC","y","n","t","8kMnhJTiax","f","c","b","n","t","b","s","s","g","g","p","w","o","p","k","y","d","e"
"f","y","e","VQR1484tay","n","f","c","b","n","t","JPUQsVw35r","s","s","w","3Sn2vsOZNP","p","w","o","p","k","v","d","e"
"x","y","g","f","f","f","c","b","h","e","b","k","k","n","n","p","w","o","l","h","y","g","p"
"f","y","e","t","n","f","c","b","w","t","b","s","N3xf2tVMAl","p","p","p","w","o","p","n","wlTw8yq39H","d","e"
"f","y","n","t","n","f","IANPiDFw5b","b","p","t","b","s","s","w","w","p","w","o","p","n","y","d0PRFixxSZ","e"
"x","YLAo8etjVN","g","f","f","f","c","b","p","e","b","k","k","p","n","p","w","o","l","h","v","d","p"
"x","f","w","f","c","f","w","n","p","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"x","f","OhVL9VzmnO","f","c","f","w","n","eT9nDwYkgm","e","b","s","s","w","w","p","w","o","p","k","v","d","p"
"x","y","n","t","n","f","c","b","u","t","b","VdwjhWeMfR","s","w","g","p","w","o","p","n","y","d","e"
"f","f","y","f","f","f","c","b","h","e","b","k","k","p","p","p","w","o","l","KYIqmrK02L","v","BirmGdSm67","p"
"x","s","g","f","c","f","8h7Mgm8rip","n","n","e","b","s","s","w","w","p","w","0zL14gbkc2","p","n","v","d","p"
"f","y","e","t","n","f","c","b","w","t","b","s","s","Y3XuWkXq6U","w","p","UPFfTSpsUv","o","p","n","v","d","e"
"f","y","e","t","n","f","c","b","u","t","b","s","s","w","w","cau9Yp05Cn","w","o","p","n","0ZCCgkPoQM","d","e"
"f","f","EqwfRWh5hQ","t","n","f","c","b","p","t","b","s","s","g","p","p","w","o","p","k","v","d","e"
"x","f","y","f","f","f","c","b","p","e","b","k","k","BAsTu1PSH9","n","p","w","o","l","h","v","d","p"
"f","y","n","t","n","f","c","b","u","t","b","s","s","g","K59pJaUFyB","p","w","o","m4Z9Ud6qKs","n","v","d","e"
"f","f","e","Dw84taesGl","n","f","c","b","w","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"f","y","e","t","n","f","c","b","u","t","b","s","s","p","w","p","w","o","p","n","v","d","e"
"x","f","y","f","f","U4K5xz1xhH","c","b","u9lEigqDkz","e","b","k","k","p","p","p","w","o","FPUVKPgD7g","h","v","p","p"
"x","f","g","f","c","f","c","n","n","e","b","s","s","w","w","p","w","o","p","n","v","zZYrFHChW4","p"
"EpWMnQQl2Q","f","e","t","n","f","c","B5DrZfNR3n","u","t","b","s","s","w","p","p","w","o","p","k","6C68Ji5g4d","d","e"
"x","s","g","f","c","f","c","n","g","FFQHRDm1k6","b","s","s","w","w","p","w","o","p","n","s","d","p"
"x","f","w","f","c","f","c","n","u","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"x","f","g","f","f","f","c","b","h","e","b","k","k","p","b","p","w","o","l","h","y","g","p"
"f","y","g","t","n","f","c","b","n","t","b","s","s","w","p","p","w","o","p","n","v","d","e"
"f","f","e","t","n","f","c","b","n","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"f","f","y","f","f","f","c","b","p","e","b","k","k","b","p","p","w","o","l","h","y","p","p"
"f","f","9HyC3GCpva","lZsWnwpJ3N","n","f","c","p2KpCHNMAy","u","t","b","s","s","g","w","DmgnRlT2IL","w","o","p","k","y","d","e"
"f","y","e","t","n","f","c","b","w","t","b","s","s","w","p","p","lcGWl5sBRT","o","p","n","v","d","e"
"f","f","g","t","n","f","c","b","u","t","b","s","s","p","w","p","w","o","p","n","v","d","e"
"f","y","e","t","n","f","c","b","n","t","b","s","s","g","w","p","w","o","p","0vw83KyXJv","y","d","e"
"f","f","g","t","n","f","c","b","u","t","b","s","s","w","p","p","w","o","p","k","v","d","e"
"f","y","n","t","c1hKIS3vqi","f","c","b","htlHss2ltr","t","b","s","s","w","p","xaR8vq27Ub","w","o","p","k","y","d","e"
"f","y","e","t","n","f","c","b","w","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"f","y","n","t","n","f","c","b","w","t","b","s","s","g","g","p","w","o","p","n","v","d","e"
"f","f","e","t","n","f","c","b","LjOWCiKoeX","t","b","s","s","p","p","p","w","o","p","n","y","d","e"
"f","y","e","t","n","f","c","b","w","t","b","s","s","w","p","p","w","o","p","n","y","d","e"
"f","f","g","t","n","SOfTMu1WdX","c","b","w","t","b","s","s","w","g","p","w","o","p","k","y","d","e"
"x","f","g","t","n","f","c","b","p","t","b","s","CM1iV90CRS","p","w","p","w","o","p","n","y","d","e"
"f","y","n","t","n","f","c","b","p","t","b","s","s","w","p","p","w","o","p","n","y","d","e"
"f","y","n","t","n","f","c","b","p","t","b","s","s","CUdRhUxK1t","p","p","w","o","p","n","v","d","e"
"x","f","e","H2IZrWmrA0","n","f","c","b","n","t","b","s","s","g","w","p","w","o","p","k","y","d","e"
"f","f","n","t","n","f","c","b","p","t","b","s","s","w","p","p","w","o","p","k","y","d","e"
"x","f","g","f","f","f","c","b","h","e","b","k","k","n","n","p","w","o","l","h","y","p","p"
"f","y","e","t","n","f","c","b","p","OtjdXE4Mm7","b","s","s","w","p","p","w","o","p","n","y","d","e"
"x","0vC3PsAtAB","g","t","n","f","c","b","n","t","b","s","s","w","g","p","w","o","p","k","y","d","e"
"f","y","n","t","n","f","c","b","w","t","0VZ0xhBtXd","s","s","p","p","p","w","o","p","n","v","d","e"
"f","y","n","t","n","f","c","b","w","t","b","s","s","g","fi0mZuuIIQ","p","w","o","p","k","y","d","e"
"f","y","g","t","n","f","c","b","w","t","b","s","s","p","g","p","w","o","p","n","y","d","e"
"x","f","l74EWwo3mv","f","f","f","c","b","h","e","b","k","k","p","n","p","VY7zTz4R0f","o","l","h","v","d","p"
"f","f","e","t","n","K3KF0LJXV0","c","b","w","t","b","s","s","p","w","p","w","o","p","n","v","d","e"
"f","f","LIpZxshOBk","f","f","f","c","b","g","e","b","k","k","p","b","p","w","o","l","h","v","d","p"
"f","mermALIw90","g","t","n","f","c","b","u","t","b","s","s","p","wVYLqY7pU4","p","w","o","p","n","y","d","e"
"ogEIzSvzqM","y","g","t","n","f","c","b","n","t","b","s","s","g","g","p","w","o","p","n","v","d","e"
"f","f","g","t","n","f","c","b","u","t","b","s","dCxoQfkY3d","p","w","p","w","o","p","k","y","d","e"
"f","f","y","f","f","f","Oi4jwqL3gE","b","h","e","b","k","k","p","b","p","w","o","l","h","v","p","p"
"x","y","n","t","n","f","c","b","n","t","b","s","s","g","w","p","w","o","p","n","v","d","e"
"f","y","g","t","n","f","c","b","p","t","b","s","s","g","g","p","w","o","p","n","y","d","e"
"f","f","g","f","f","f","c","b","h","e","b","k","k","b","m16w9wkNk2","p","w","o","l","h","v","d","p"
"f","GUPrEXlpHw","Wj1Yz43Fjc","t","n","f","c","b","w","t","b","s","s","g","w","p","w","o","T6XnUv4idx","k","v","d","e"
"x","f","2IEJqhXblx","f","c","f","w","n","u","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"f","y","e","t","n","f","c","b","w","t","b","s","s","p","w","p","w","lRikcyxI1E","p","n","y","d","e"
"x","s","w","f","c","f","w","n","g","e","b","s","s","w","w","QKY1HrvhG3","w","o","p","k","s","d","p"
"f","y","n","t","n","f","c","b","n","t","b","s","s","w","p","FdZXEIELXv","w","o","p","k","v","c6Ws43d2Yt","e"
"x","s","w","f","c","f","c","n","n","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"f","y","e","t","n","f","Jddzrgj4CV","b","p","t","b","s","s","p","p","p","w","o","p","n","y","d","e"
"f","f","g","t","n","f","c","b","u","t","b","s","s","w","g","p","w","o","p","n","v","d","e"
"f","f","e","t","n","f","c","b","p","t","b","s","s","p","w","p","w","o","p","k","y","d","e"
"f","y","e","t","n","f","c","b","w","t","b","s","s","g","w","p","atV4mwDb9q","o","RfMs7Lv1jm","n","y","d","e"
"x","s","g","f","c","f","c","n","p","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"f","y","e","t","n","f","c","b","n","t","b","s","s","p","61fxAvZPyY","O8ZbypQN9B","w","o","p","k","ydkjSgNn0U","d","e"
"f","y","e","t","n","f","c","b","n","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"x","f","p","f","c","f","w","n","n","e","b","s","s","w","w","p","w","o","p","k","v","d","p"
"f","f","e","t","n","9Vt5xAYSR9","c","P3EvyTB6SY","7YkjWa79RO","t","b","s","s","p","p","p","w","upnnxzrfmf","p","n9KXkdGTTj","y","d","e"
"x","s","p","f","c","f","c","n","u","e","b","s","s","w","UU3Wu25LOq","p","w","o","p","bZI02CdX9E","v","d","p"
"f","f","e","t","YdxzUcnoys","f","c","b","w","t","07m2enFaF2","s","s","p","g","p","w","o","p","k","y","5A445elCpd","e"
"f","f","eepX9yfriX","f","f","f","c","b","g","e","b","k","k","b","p","p","w","o","l","h","y","g","p"
"f","y","g","t","n","f","c","b","p","t","b","s","s","5fE5bt5ZzC","p","p","w","o","p","n","y","d","e"
"x","f","g","f","f","f","c","b","h","e","b","k","k","n","p","p","w","o","l","h","y","g","p"
"f","y","n","t","n","f","c","05qFiCvJCL","n","t","b","s","s","AeqPAOeEP7","p","QgLomno4VS","DPtm0fsRJk","o","p","k","v","d","e"
"f","y","e","t","n","f","c","b","u","t","b","Q3hCWdQHZ3","s","p","p","p","w","6E4z02zCgp","p","n","v","d","e"
"f","y","n","t","n","f","c","b","u","t","b","s","s","p","p","p","w","o","p","k","v","d","e"
"x","s","p","f","JKg12ZjeBi","f","w","n","g","e","b","s","s","w","w","p","w","o","p","a5ir7h0M1Y","s","d","p"
"x","y","g","f","nYZn2cuxK6","f","c","b","h","e","b","k","teDotPGYKz","n","p","p","w","o","l","h","y","p","p"
"f","f","e","t","n","f","c","b","p","t","b","s","s","g","p","p","Co9C7pvL9r","o","p","n","v","d","e"
"f","f","g","t","n","f","c","b","w","t","b","s","s","w","w","p","w","o","p","k","v","d","e"
"JKDzRuttlh","y","g","sRFibS3gVD","n","Ihq0hTbmeq","c","b","n","t","b","s","s","w","w","p","w","o","p","k","v","d","e"
"f","y","e","t","n","f","c","b","p","t","b","LEb1z7bmsz","s","g","w","p","w","o","p","n","y","d","e"
"f","y","e","t","n","f","c","b","u","t","b","s","s","w","w","p","w","o","p","k","v","d","e"
"x","f","g","t","n","f","c","d1PLSR79Yr","n","t","b","s","s","w","p","p","w","o","p","siewmPQPzo","y","d","e"
"x","f","g","f","f","f","c","b","g","e","b","k","k","n","p","p","w","o","l","h","y","d","p"
"x","y","n","t","n","f","c","SsJEpV7nNB","u","t","b","s","s","g","p","p","w","o","p","n","y","d","e"
"f","y","e","t","n","f","c","b","u","t","b","s","s","w","p","p","w","o","p","k","y","d","e"
"f","f","e","t","n","f","Wi5q3LZWns","fNCjNEfIWt","n","t","c7pCmpY2bl","s","s","p","w","p","w","o","p","k","y","d","e"
"x","f","w","f","c","f","c","n","n","e","b","s","s","w","w","p","w","o","p","k","v","d","p"
"f","y","e","t","n","f","c","b","p","t","b","s","U9rz1dt1Pc","g","p","p","w","o","p","k","y","d","e"
"f","y","g","t","n","f","c","b","p","t","VUnQfdqS8F","s","s","w","w","p","w","o","p","2eDWsvoYyD","y","d","e"
"x","f","g","f","f","f","c","b","p","e","b","k","k","n","b","p","w","o","l","h","y","g","p"
"f","y","g","RywAQ4ngT2","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","atnn9OYZR4","y","d","e"
"x","BLVnA7MDkA","w","f","c","rj7apdpC4C","w","n","n","e","b","s","s","w","w","p","w","o","p","k","v","d","p"
"f","f","e","t","n","f","c","b","n","t","b","s","s","p","p","p","w","o","p","k","v","d","e"
"x","s","w","f","c","f","c","n","n","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"x","f","g","f","f","f","c","pRWIheI7UM","g","e","b","k","k","p","p","p","w","o","l","h","v","d","p"
"x","f","g","f","f","f","c","1x2EC2k1Qy","h","e","b","k","k","b","p","p","w","o","l","h","y","d","p"
"f","y","g","t","n","f","c","b","u","NpIkSPoqJk","b","s","s","g","g","JVkcTCL5l3","w","o","p","n","v","d","e"
"f","y","g","t","n","f","c","mYszxzxLac","p","t","b","s","s","w","g","p","w","o","p","n","v","hXGXH7jv1m","e"
"f","y","e","t","n","f","c","b","p","t","b","s","s","zwQ666fL8B","w","p","w","o","p","n","y","d","e"
"f","y","OWxZfVPvcY","t","n","f","c","b","7QXCadyiaT","t","b","s","s","w","g","p","w","o","p","k","y","d","e"
"x","f","g","f","f","f","c","b","h","e","b","k","k","b","n","p","lZ5mKktmsh","o","l","h","v","p","p"
"f","f","e","t","n","f","c","b","u","t","b","s","FH9AzMHBM1","p","w","p","w","o","p","n","y","d","e"
"f","f","e","t","n","f","c","b","n","t","b","s","s","g","p","p","w","o","F0RnXBsqsf","k","y","d","e"
"x","y","g","f","f","f","c","b","g","e","b","k","k","n","n","p","w","o","k6qabZ4Yeb","h","v","g","p"
"f","f","e","t","n","f","c","b","u","t","b","s","s","w","g","p","w","o","p","k","y","d","e"
"x","f","g","f","c","f","w","n","p","e","b","s","s","w","w","p","w","o","p","n","s","d","p"
"f","y","g","t","n","f","c","b","PMgQhUEbvU","t","b","s","s","g","w","p","w","o","p","k","y","d","e"
"f","y","e","t","n","f","c","b","w","yFRrfURC7y","b","s","s","g","g","p","w","o","p","n","y","d","e"
"f","y","e","t","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","n","y","d","e"
"f","y","g","t","n","f","c","NAPmmJFtVb","w","t","b","s","s","w","p","p","w","o","QY3JahlxHK","k","y","d","e"
"x","f","e","jEpjrwnRHd","n","f","c","b","n","t","b","s","s","w","w","p","w","o","p","n","y","d","e"
"f","y","g","t","n","f","c","b","u","t","b","s","s","p","w","p","w","o","p","k","y","d","e"
"4MgGwH5IQy","s","p","f","c","f","c","n","p","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"f","y","n","t","n","dzeDd3UT7C","c","b","u","t","bu6K68tUdf","s","s","w","p","p","w","o","p","n","v","d","e"
"x","f","g","HxnYyjbuL1","f","f","c","b","p","e","b","k","k","b","n","p","0X6IUIo1pU","o","l","h","y","g","p"
"f","sY5LAI5e5Y","e","KJNO1gMhnm","n","f","c","b","n","t","b","s","s","w","p","p","w","o","p","k","v","d","e"
"f","y","g","t","n","f","c","b","w","t","b","s","s","g","B9y6EDkqkW","p","w","t1jNvXTJXE","xCs0DmMa04","n","v","d","e"
"f","f","e","t","n","f","c","b","n","t","b","s","s","p","g","p","w","o","p","n","v","d","e"
"x","s","w","f","c","f","w","n","u","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"x","f","w","f","c","f","w","n","n","e","b","s","UrJwf2DjdT","w","w","p","w","o","p","n","v","d","p"
"x","y","n","t","n","f","c","b","n","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"f","f","lWJVIwYeOU","t","n","f","c","b","w","Up3Yd6wlL0","b","s","s","p","g","p","w","o","p","k","UWYyisiKGk","d","e"
"f","y","e","t","n","f","c","b","w","t","b","s","s","g","p","p","w","o","p","k","v","d","e"
"x","y","g","t","n","f","c","b","u","t","b","s","s","g","p","p","w","o","i1yiuFEWta","n","y","d","e"
"x","f","g","f","f","f","c","b","p","e","b","k","k","n","p","qe9iReBRN4","w","o","pDkuAjiF3W","h","v","h8ZgDkhDO3","p"
"x","f","w","f","c","f","w","n","n","e","b","s","s","w","w","p","w","o","p","Qe1Xy1sNbY","v","d","p"
"f","y","n","t","n","f","c","b","w","t","b","s","s","w","w","p","w","dTSQxuRRSr","p","k","y","d","e"
"f","f","e","t","n","f","c","b","w","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"x","f","w","f","c","f","w","n","u","e","b","s","s","w","w","p","w","o","p","k","v","d","p"
"x","s","g","f","c","f","w","n","p","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"x","y","e","t","n","f","c","b","p","t","b","s","s","p","p","p","w","o","p","k","v","d","e"
"x","f","g","f","f","f","c","b","h","e","b","k","k","b","p","p","w","o","l","h","v","d","p"
"x","f","g","f","c","f","c","n","p","e","b","s","s","w","w","p","w","o","p","n","v","d","p"
"x","f","zT2bziS70T","f","f","f","c","I8rENOcMiz","h","e","b","DMaYanbCAs","k","n","p","hsLvcL5z7A","w","o","l","h","v","d","p"
"x","s","g","f","c","f","c","n","n","e","b","s","s","w","4DWZdPCImH","p","w","o","p","n","v","d","p"
"x","f","g","t","n","f","c","b","yetbcD1Z33","t","b","s","s","p","g","p","w","o","p","k","v","d","e"
"x","f","p","f","c","f","c","n","u","e","b","s","s","w","w","p","w","o","p","1rKrJww4oC","s","d","p"
"f","f","e","t","n","f","c","b","n","t","ns1xR5rBue","s","s","g","p","p","w","o","p","n","v","d","e"
"x","s","p","f","c","f","c","n","n","e","zr2NM6TzVI","s","s","w","w","p","w","o","0jzUQ6rR85","k","v","d","p"
"x","f","g","f","c","f","w","n","p","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"f","y","e","t","n","f","c","b","p","t","b","s","s","g","g","p","w","o","p","k","y","d","e"
"x","IQBdtp5o22","g","f","c","f","c","n","n","e","b","s","s","w","w","p","w","o","p","k","s","d","p"
"x","f3Fw4h7dcv","g","f","c","f","w","n","n","1obxRSWbxV","b","s","s","w","w","p","w","o","p","k","v","d","p"
"f","y","xyGOy0F5sO","t","n","f","c","b","u","t","b","s","s","w","g","p","w","o","p","n","y","d","e"
"f","y","n","t","n","f","c","b","u","t","b","s","s","g","w","p","w","o","p","n","y","h7JMViX71A","e"
"x","f","g","f","c","f","w","n","g","e","b","s","s","GwyYOpIQOR","GeVzF7YsNc","p","w","o","p","n","s","d","p"
"f","f","e","v6o7qA3ifu","n","f","c","b","mGc9kKIq1M","t","b","s","s","w","g","p","w","o","p","k","v","d","e"
"x","s","w","f","c","f","c","n","n","e","b","s","s","w","w","p","w","o","p","n","s","d","p"
"f","y","n","t","n","f","c","b","w","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"x","f","g","f","f","f","c","b","h","e","b","k","k","n","b","p","w","o","l","h","v","d","p"
