"pixel_0_0","pixel_0_1","pixel_0_2","pixel_0_3","pixel_0_4","pixel_0_5","pixel_0_6","pixel_0_7","pixel_1_0","pixel_1_1","pixel_1_2","pixel_1_3","pixel_1_4","pixel_1_5","pixel_1_6","pixel_1_7","pixel_2_0","pixel_2_1","pixel_2_2","pixel_2_3","pixel_2_4","pixel_2_5","pixel_2_6","pixel_2_7","pixel_3_0","pixel_3_1","pixel_3_2","pixel_3_3","pixel_3_4","pixel_3_5","pixel_3_6","pixel_3_7","pixel_4_0","pixel_4_1","pixel_4_2","pixel_4_3","pixel_4_4","pixel_4_5","pixel_4_6","pixel_4_7","pixel_5_0","pixel_5_1","pixel_5_2","pixel_5_3","pixel_5_4","pixel_5_5","pixel_5_6","pixel_5_7","pixel_6_0","pixel_6_1","pixel_6_2","pixel_6_3","pixel_6_4","pixel_6_5","pixel_6_6","pixel_6_7","pixel_7_0","pixel_7_1","pixel_7_2","pixel_7_3","pixel_7_4","pixel_7_5","pixel_7_6","pixel_7_7","target"
0,0,7,16,16,16,8,0,0,0,10,12,10,16,2,0,0,0,13,6,7,13,0,0,0,0,"3ytIQNoNmn","QMqXrtrBq6",13,5,"c7WIuPGSEB",0,0,0,9,"AwHwEBqSZ9","IwHoumTPJq",8,3,0,0,1,12,15,16,16,5,0,0,0,1,16,2,3,0,0,0,0,9,14,0,0,0,0,7
0,0,"GIKbjlIfBV",14,12,1,0,0,0,7,14,5,8,10,0,0,0,8,11,1,7,10,0,0,0,1,9,16,15,4,0,0,0,0,1,14,14,12,0,0,0,0,7,11,0,12,7,0,0,0,11,5,0,11,8,0,0,0,4,14,16,12,1,0,8
"jMWy7aGERd",1,13,16,7,0,0,0,0,5,16,12,15,3,0,0,0,0,9,6,"kLawofizD3",9,0,0,0,0,0,0,14,10,0,0,0,0,0,0,14,11,0,0,0,0,0,8,16,4,1,0,0,0,9,16,16,6,16,5,0,0,8,12,13,16,16,11,2
0,0,3,12,9,0,0,0,0,0,12,12,11,13,0,0,0,2,15,2,0,12,5,0,0,4,8,0,0,6,8,0,0,8,7,0,0,4,8,0,0,7,7,0,0,9,7,0,0,3,13,4,7,16,2,0,0,0,6,16,15,5,0,0,0
0,0,8,6,0,0,0,"flTqYa59Nk",0,0,6,14,0,0,0,0,0,0,6,16,3,0,0,0,0,0,10,16,9,0,0,0,0,0,1,6,16,2,0,0,0,0,0,0,13,7,0,0,0,0,4,8,14,14,8,4,0,0,"MRgtAEcOWh",16,16,16,16,13,1
0,0,11,16,7,0,0,0,0,1,16,11,15,0,0,0,0,2,16,5,16,4,0,0,0,0,2,2,16,3,0,0,0,0,0,5,16,0,0,0,0,0,0,9,14,0,0,"I96dazjbPI",0,0,9,16,14,7,6,0,0,0,13,14,14,16,16,6,2
0,0,2,12,9,0,"ByNx9n6X2s",0,0,0,12,10,1,"EjWKAyRtEr",0,0,0,4,14,0,0,0,0,0,0,"BQ5PkkAVwi",9,0,0,0,0,0,0,8,9,5,11,8,0,0,0,4,16,14,6,12,5,0,0,"yVtLvg2l89",13,7,"BkcNd2IsYL",10,8,0,0,0,3,14,"LElr9G88eh",16,5,0,6
0,0,8,"4PJduS2GhH","hT306c5d3u",1,0,0,0,0,10,4,10,6,0,0,0,0,0,"vMM73C7HOj",13,6,0,0,0,0,0,"5hxOxtMgyB",16,2,0,0,0,0,0,4,8,15,1,0,0,1,"3Kj1mVg4G2",0,0,9,7,0,0,4,13,5,3,10,8,0,0,0,7,14,16,15,2,0,3
0,0,8,12,"KDkZZB9RGL",5,0,0,0,4,13,4,"7g6DWc4SQx",11,0,0,0,0,0,6,13,4,0,0,0,0,0,10,15,4,0,0,0,0,0,0,4,15,2,0,0,7,8,0,0,"BCr9SzwCQW",7,0,0,8,9,1,3,16,3,0,0,0,10,"T53APFzgCj",16,6,0,0,3
0,0,4,15,16,16,16,1,0,0,10,13,8,15,8,0,0,0,14,5,3,16,2,0,0,0,1,0,12,11,0,0,0,0,2,5,16,9,1,0,0,0,15,16,16,14,3,0,0,0,1,15,"mmRx66H46I",0,0,0,0,0,7,14,2,0,0,0,7
0,0,1,14,16,8,0,0,0,0,2,"XfSnjY4clP",5,14,"z17eQemV19",0,0,0,0,2,7,15,"Dpv8zio4Tb",0,0,0,0,6,16,10,0,0,0,0,0,0,3,14,4,0,"EfFgqKAvQP",0,13,0,0,4,12,0,0,0,13,6,4,8,13,0,0,0,0,12,16,15,6,0,3
0,0,7,16,12,1,0,0,0,0,16,"mwNWuYm1S3",16,8,0,0,0,0,3,9,16,6,0,0,0,0,0,13,16,15,1,0,0,0,1,2,5,14,8,0,0,5,14,0,0,9,15,0,0,4,"7GakFq4Gkk",7,6,13,14,0,"MEc4SsWrWe",0,7,16,16,16,4,"ggvrSMIFND",3
0,0,0,0,10,0,0,"43SWlOysps","BmeOzFWf3X",0,0,10,8,0,8,0,0,0,4,13,2,2,14,0,"xv7ufkIROm",2,14,12,7,8,10,0,"oXlqbaqdEM",9,16,16,16,16,7,0,0,0,0,"9ICJ3Huvgk",5,15,1,0,0,0,0,0,8,12,"1Sp4Rf5IDI",0,0,"2qAofJEog4",0,0,16,8,"sFHM3p54qz",0,4
0,0,1,9,13,1,0,0,0,1,12,14,5,0,0,0,0,2,16,5,"Y5wkB8bzss",0,0,0,0,5,15,0,3,0,0,"Gb4mijm6Ft",0,3,16,16,16,15,3,0,"vfVnLKu94a",2,16,11,1,9,11,0,0,0,11,13,6,12,11,0,0,0,0,6,16,15,2,0,6
0,0,2,14,10,0,0,0,0,0,12,10,0,"52orQBFvGN",0,0,0,2,15,2,0,0,0,0,0,7,12,1,4,6,0,0,0,7,16,16,15,15,8,0,0,0,16,13,0,4,12,0,0,0,10,12,4,8,15,0,0,0,2,11,16,15,5,0,6
0,0,1,"Mj3qfmuxWf",10,0,0,0,0,0,13,10,0,"bvEUwlzmnu",0,0,0,3,13,0,0,0,0,0,0,5,11,0,0,0,0,0,0,5,14,12,12,7,0,0,0,0,16,12,5,11,10,0,0,0,10,11,4,10,12,0,0,0,1,12,16,12,3,0,6
0,0,0,3,16,2,0,"lX5GvPszht",0,0,0,10,13,3,8,0,0,0,1,16,5,9,16,0,0,2,12,14,5,15,9,"z2sD3RfMqh",0,12,16,16,16,16,7,0,0,5,5,6,14,"2WeY2DW9qp",0,0,0,0,0,1,13,12,0,0,0,0,0,3,16,4,0,0,4
0,0,5,15,14,3,0,0,0,2,14,7,4,13,0,0,0,2,15,5,5,16,"9Gms1W4aso",0,0,0,7,15,16,16,3,0,0,0,0,1,3,7,10,0,"zIubsT6Efo",0,0,"5FxRcNT4R4",0,2,14,0,0,0,8,9,4,2,16,1,0,0,4,"XpJcoORj5p",13,16,11,0,9
0,0,5,15,2,0,0,0,0,0,1,16,8,0,0,0,0,0,0,14,12,0,0,0,0,0,2,16,16,3,0,0,0,0,2,9,14,6,0,0,0,0,0,0,6,13,0,0,0,0,2,10,12,16,4,4,0,0,4,15,16,16,16,16,1
0,0,12,12,14,15,1,0,0,1,"mfOJlPvTGZ",11,6,5,0,0,0,6,15,12,"v0Zkq48fxj",0,0,0,0,"Q2M37AxR6F",11,8,13,6,0,0,0,0,0,0,1,13,0,0,0,0,0,"1NytNjMveH",0,9,3,0,0,2,6,1,6,14,3,0,0,1,11,16,13,8,0,0,5
0,0,8,14,11,2,0,0,0,6,16,7,6,13,1,0,0,8,"TJtBKHEigX",0,0,10,"n3oOzKSSC1",0,0,7,8,"p6Qngsk5ZC","3PXS0gXLFl",5,7,0,0,8,4,0,0,7,8,0,0,2,10,0,0,7,10,0,0,0,14,3,4,"QW9f5K8T87",3,0,0,0,5,16,16,7,0,0,0
"uymC3znxsl",0,8,16,11,1,0,0,0,0,14,2,5,9,0,0,0,0,14,1,5,12,0,0,0,0,6,16,16,14,1,0,0,0,0,3,7,10,7,0,0,0,0,0,0,4,12,0,0,0,6,1,0,2,14,0,0,"SrTtBY25VX",9,16,16,16,12,0,9
"MsbFuPQzui",0,12,9,9,8,1,0,0,2,15,8,8,8,2,0,0,8,12,8,5,0,0,0,0,8,"Tfwad0RZ90",9,14,9,0,0,0,2,1,0,1,14,3,0,0,0,0,0,0,6,"Php2rT2enY",0,0,1,"iMRr80wvf5",4,5,14,9,0,0,1,11,16,12,7,0,0,5
0,1,14,"4tdu3sSPCS",12,0,0,"fEnIoYVDA5","Tn2gCrDcf4",5,16,9,16,6,0,0,0,3,11,0,14,9,0,0,0,0,0,0,10,10,0,0,0,0,0,0,14,10,0,0,0,0,0,10,16,5,0,0,0,2,15,16,14,8,12,2,0,0,11,16,16,16,15,5,2
"cMCdc0b6IR",0,5,12,16,15,2,"WCY01s5DUE",0,6,15,9,10,15,4,0,0,3,14,3,1,14,4,0,0,0,10,16,15,13,1,0,0,0,6,15,15,10,0,0,0,0,15,3,2,15,"5fqHjJ7YvT",0,0,0,16,8,1,14,4,0,0,"i7Uj6785zy",4,15,16,11,2,0,8
"VD3hNdAsUC",0,13,16,11,0,0,0,0,2,16,"ys6VOsYH76",16,4,0,0,0,0,14,9,15,9,0,0,"GxXdm1nqBb",0,0,2,16,8,0,0,0,0,0,4,16,4,0,0,0,0,0,9,16,1,0,0,0,0,9,16,15,8,11,5,0,0,9,12,13,16,16,11,2
0,0,10,10,12,7,0,0,"yjCfA1FCBB",0,15,13,5,12,5,0,0,4,13,4,0,2,8,0,0,8,4,0,0,3,8,0,0,8,4,0,0,7,5,"w7hTLDowO7",0,6,6,0,0,11,2,0,0,1,13,3,3,"R0XZn9bZvr",0,0,0,0,7,15,16,7,0,0,0
0,0,10,7,3,0,0,0,0,1,15,12,14,6,0,0,0,5,12,0,2,13,0,0,0,4,12,0,0,4,7,0,0,8,5,0,0,4,8,0,0,5,8,0,0,5,"zrDfnhbIbW",0,0,0,14,"UhYs72dfJk",4,14,6,0,0,0,7,16,16,10,0,0,0
0,0,8,11,0,"nfG7f5teyh",0,0,0,0,7,16,3,0,0,0,0,0,6,16,10,0,0,0,0,0,10,16,15,1,0,0,0,0,0,2,16,2,0,0,0,0,0,0,15,9,0,0,0,0,6,12,16,15,8,5,0,0,4,15,16,"oKrSTsAmPf",16,"mxo5zwLf9K",1
0,0,3,16,12,12,7,"BuS0YXSW72",0,0,12,13,13,16,6,0,0,0,2,0,6,14,0,0,0,0,1,4,13,10,1,0,0,0,9,16,16,16,8,0,0,"gfKaixX8Zc",4,12,12,7,1,0,0,0,0,14,6,0,0,0,0,0,4,16,2,0,0,0,7
0,0,1,12,9,0,0,0,0,"FiZbP06FGd",11,10,2,0,0,0,0,4,14,0,0,0,0,0,0,5,9,0,0,0,0,0,0,8,"is6l0zPWHy",11,16,14,1,0,0,2,16,10,"V9E0dSvbqN",7,"vfWqccFfdd",0,0,"cyanQbeujs",13,8,1,8,12,0,0,0,2,12,16,15,5,"um20jBIX0L",6
0,0,3,15,"DtAqwKumJ1",12,0,0,0,0,"hpnuE2HSh4",16,6,14,6,0,"gEkrcWFSId",0,"8mXBBGkoiG",3,1,15,6,0,0,0,"XbkIRhHcAN",1,14,16,3,0,0,5,8,2,13,16,3,0,0,5,16,0,0,"lDZZhpJae5",13,0,0,1,15,11,8,12,16,"iZ4i8Iy3VO",0,0,3,14,16,16,9,0,3
0,3,15,15,3,0,0,0,0,8,14,12,"SQ2rZDWKoy",0,0,0,0,5,11,6,14,0,0,0,0,0,0,7,14,0,0,0,0,0,0,10,12,0,0,0,0,0,0,15,9,0,0,0,0,1,11,16,12,8,5,0,0,5,16,16,16,16,16,0,2
0,0,11,10,0,0,0,0,0,0,13,"do7erWRj5x",0,0,0,0,0,0,12,16,5,0,0,0,"lZKy2dOxq8",1,15,16,"zjRcRgbAhK",0,0,0,0,0,3,13,10,0,"KznYeVmiI3",0,0,"EKdGV7NbpJ",0,10,14,0,0,0,0,0,5,11,16,9,5,1,0,0,12,16,16,16,16,12,1
0,0,0,4,15,2,0,0,0,"FR7qCjWQUc",0,13,"NyOweodh3T",0,0,0,0,0,3,16,6,0,10,1,0,0,12,12,1,"45jx8UOaEz",15,1,0,5,16,3,0,14,10,0,2,16,13,8,8,16,3,0,8,16,16,16,16,13,0,0,0,0,0,7,16,6,0,0,4
0,0,"rPjoj82hjQ",6,14,3,0,0,0,0,5,15,7,1,0,0,0,0,10,10,0,"GVVKToE9rE",0,0,0,0,12,5,0,0,0,0,0,0,14,16,16,11,2,0,0,2,16,13,3,8,12,0,0,0,8,15,5,4,16,2,0,0,0,4,14,16,13,0,6
0,0,6,14,13,3,0,0,0,0,12,2,3,14,"8IriedeQ8R","XA4B9C3uA6",0,0,0,0,8,13,0,0,0,0,0,12,16,3,0,0,0,0,0,"7sHoi2JMw6",8,13,1,0,0,1,7,0,0,7,11,0,0,3,13,2,0,7,13,0,0,0,5,14,14,15,6,0,3
0,0,10,13,1,0,0,0,0,0,7,16,5,0,0,"5DHMnVXIVv",0,0,6,16,6,0,0,0,0,0,6,16,13,0,0,0,0,0,0,6,16,2,0,0,0,0,0,3,16,"ECT5a1NvOP",0,0,0,0,7,"i2ZFa4Vat8",16,14,9,4,0,0,6,15,13,14,16,15,1
0,0,2,15,16,9,0,0,0,0,3,13,11,16,0,0,0,0,0,"NW8KigOT4C","CK5pnjYbYE",12,0,0,0,0,0,9,16,11,0,0,0,3,3,1,6,15,"G4lzNavqPv","amwHlwvuGa",0,11,13,0,0,10,12,"l1tdSo0hvV",0,3,16,12,7,16,8,0,0,0,3,15,16,10,0,0,3
"geXyjEwvux",0,"I9CweK32V3",13,13,3,0,0,0,0,12,7,3,13,0,0,0,"Czq6MgqROU","NhtsRb6Q4x",0,5,12,0,0,0,0,10,13,14,16,2,0,0,0,1,7,6,13,4,0,0,1,4,0,0,"DlYoBkhgE5",11,0,0,2,14,6,2,9,11,0,"MeejOJtgxG",0,4,10,16,16,4,0,9
0,0,"W51tb8wghV",13,1,0,0,0,0,0,0,"jkqoFGf9A9",6,0,0,0,0,0,0,15,10,0,0,0,0,0,0,13,16,1,0,0,0,0,0,"DILSjuA8Zs",15,6,0,0,0,0,0,0,12,9,0,0,0,0,5,12,14,16,9,2,0,0,2,12,12,12,13,8,1
0,0,4,15,14,12,11,0,0,0,7,15,13,16,10,0,0,0,10,7,6,16,2,0,0,0,7,1,12,"viWITPCFde",0,0,0,0,5,8,16,12,1,0,0,4,16,16,16,14,2,0,0,0,0,15,9,1,0,0,0,"CtQdxTFnTb",5,15,2,0,0,0,7
0,0,0,5,"JbroKsmYsu",12,0,0,0,0,5,16,6,1,0,0,0,0,15,5,"WREAtEbmjz",0,0,0,0,5,13,2,7,4,0,0,0,7,15,16,13,15,3,0,0,3,16,9,0,1,"Jz65xvwaQR",0,0,0,10,12,2,6,13,0,0,0,0,8,15,16,5,0,6
0,0,3,11,"FSZCH8sdfK",15,0,0,0,0,15,16,5,13,0,0,"oS26XvBDYx",2,"gAAOF0e05P",9,0,12,0,0,0,1,9,"UvKpEeczwG","dUtXAZEQGZ",10,0,"4tlvyTfxVi",0,0,0,6,16,12,1,0,0,0,2,14,2,16,5,0,0,0,8,10,1,14,4,0,0,0,3,15,16,9,0,0,8
0,0,"nf9TuMxwjX",1,15,3,0,0,0,0,0,8,13,0,9,7,0,0,2,15,4,0,15,5,0,2,13,14,11,10,15,0,0,11,15,13,16,16,10,0,0,0,0,0,3,16,5,0,0,0,0,0,9,14,0,0,0,0,0,2,16,6,0,0,4
0,0,9,15,14,2,0,0,0,0,9,3,9,"AJzYwABySa",0,0,0,0,0,0,6,10,0,0,0,0,0,10,15,2,0,0,0,"N9IjLZzS7C",2,10,11,15,2,0,0,3,1,0,0,14,4,0,0,10,13,7,2,12,4,0,0,0,7,14,16,10,0,0,3
0,0,1,14,2,0,0,0,0,0,"WGimDKazhG",16,5,0,0,0,0,0,0,14,10,0,0,0,0,0,0,11,16,1,0,0,0,0,"fPP5SFlWfO",3,14,6,0,0,0,0,0,0,8,"dDXIlLPM3O","jShocWZLTz",0,"oRwYzx2bYH",0,10,14,13,16,8,3,0,0,2,11,12,15,16,15,1
0,0,"FOdxCc6bFV",1,15,2,0,0,0,0,0,5,15,0,4,0,0,0,0,13,8,1,16,3,0,0,5,"Knu7kHrkGB","pv681eOp2m",5,15,0,"ilg1Wnqlbd",5,15,16,16,16,8,0,0,14,12,12,14,16,2,0,0,0,0,0,12,"cVy2ZtDOvF",0,0,0,0,0,2,16,5,0,0,4
0,0,6,16,12,1,"hGdApekepv",0,0,3,"tqC0htklrO",5,"8ZjVGBU6n8",13,0,0,0,5,12,0,0,12,6,0,0,8,14,2,0,"eAdf59qWhy",8,0,0,7,12,2,0,4,8,0,0,4,12,0,0,9,7,0,0,3,16,5,7,14,2,0,0,0,7,16,13,3,0,0,0
0,3,10,11,12,12,6,0,0,8,14,11,8,8,4,0,0,8,10,7,3,0,0,0,0,8,16,14,15,4,0,0,0,2,2,0,6,9,0,0,0,0,0,0,4,12,0,0,0,"oOQZfx7m98",8,4,10,10,0,0,0,2,15,16,13,2,0,0,5
0,0,14,16,15,3,0,0,0,0,6,5,13,8,"4WpkYZxhMA",0,0,0,"DIJqATC5vz",8,16,5,0,0,0,0,0,11,16,10,0,0,0,1,3,0,4,15,8,0,0,6,15,0,0,9,15,0,0,5,16,5,"4Ojd37dwap",14,14,0,0,"1JQ7Fl4OhJ",11,16,16,14,2,0,3
0,0,2,14,5,0,"COujiV2BvC",0,0,0,9,12,0,0,0,0,0,1,15,1,0,0,0,0,0,3,15,0,0,0,0,0,0,6,16,16,16,13,1,0,0,2,16,8,4,7,11,0,0,0,12,11,1,8,11,0,0,0,3,12,16,15,4,0,6
0,1,12,16,10,1,0,0,0,8,12,3,11,8,0,0,0,12,13,6,12,8,0,0,0,3,15,16,16,16,1,0,0,0,0,0,0,13,6,0,0,0,0,0,0,6,11,0,0,0,13,0,0,5,12,0,0,0,12,16,16,16,8,0,9
0,0,0,12,4,"XezvPnMb9q",0,0,0,0,6,14,1,0,0,0,0,0,14,2,0,0,0,0,0,2,14,1,4,2,0,0,0,4,16,"yrpqJMyaov",12,15,5,0,0,3,16,6,0,5,11,0,0,0,9,11,4,13,5,"3Wx9ge9FpV",0,0,1,11,16,9,0,0,6
0,0,11,10,0,0,"pVlIfynj1t",0,0,0,11,15,0,0,0,0,0,0,11,16,5,0,0,0,0,0,13,16,11,0,0,0,0,0,2,7,16,"nEi0UcvuG7",0,0,0,0,0,"z3xureeBCf",14,6,0,0,"Fz2V56VcwZ",0,6,"8qE4NVAZYO",15,13,8,3,0,0,8,16,16,16,16,12,1
"EqCg6HohCt",0,4,15,16,13,13,10,0,0,12,13,10,15,14,2,0,2,16,6,2,14,6,0,0,1,5,0,9,11,0,0,0,"IAflU8THPv",7,12,16,14,6,0,0,0,8,"9m0rYEsTgM",15,11,2,0,0,0,"6T5n9fEYhx","hvZ31K1hhG",8,0,0,0,0,0,7,15,4,0,0,0,7
0,0,9,12,12,12,6,0,0,1,14,6,4,4,2,0,0,4,15,12,9,1,0,0,0,4,15,8,"hLDcfe943c",11,0,0,0,0,1,0,0,14,4,0,0,0,0,0,0,10,8,0,0,0,10,1,0,8,8,0,0,0,9,"JC2c3t8LRA",16,"1JYFKhBVkf",4,0,5
0,0,0,6,16,0,0,0,0,0,0,12,13,0,0,0,0,0,5,15,3,6,15,0,0,1,14,11,"dK8kJso32B",13,13,0,0,10,16,13,12,16,5,0,0,11,12,12,16,14,2,0,0,0,0,3,16,9,0,0,0,0,0,8,16,3,0,0,4
"JuyOWdvy7F",0,0,9,13,0,0,0,0,0,2,16,8,0,7,1,0,0,10,13,1,6,16,5,0,6,16,11,8,14,15,0,0,13,16,16,16,16,9,0,0,2,2,0,11,16,1,0,0,0,0,4,16,7,"5qxDdEdY3O",0,0,0,0,9,15,2,0,"hZLtYr7ZeU",4
0,0,6,16,16,16,12,0,0,0,13,10,8,16,5,0,0,1,15,1,9,12,0,0,0,0,"SlPPDUg39C",0,13,7,0,0,0,0,10,16,16,16,9,0,0,0,7,14,12,8,3,0,0,0,3,15,5,0,0,0,0,0,8,15,0,0,0,0,7
0,0,8,12,5,0,0,0,0,3,16,8,12,1,0,0,0,0,14,0,12,3,0,0,"wRSZhWR8XS",0,3,0,12,3,0,0,0,0,0,3,14,0,0,0,"ifDbAE5lu5",0,0,"MJHK85GBQj",12,0,0,0,0,0,"cTwo86o6Kj",16,6,4,4,0,0,0,"o83gKcQO9h",16,16,"Q9IcuJ0S9N",14,0,2
0,0,10,16,8,0,0,0,0,7,13,4,14,7,0,"YQVZcU4w06",0,7,13,2,7,8,0,0,0,0,7,16,16,5,0,0,0,1,12,"VaChMqgBVW",15,6,0,0,0,3,16,2,4,13,6,0,0,4,16,4,1,11,12,0,0,0,7,15,16,14,2,0,8
0,0,9,16,7,0,0,0,0,0,14,13,16,2,0,0,0,0,7,9,15,8,"QvCawLlhhg",0,0,0,0,1,13,9,0,0,0,0,0,0,14,7,0,0,0,0,0,4,16,5,0,0,0,0,"Rw6wOfvSsU",16,16,8,6,0,0,"xbXBfYiiJG",9,15,12,16,16,9,2
0,3,15,16,8,0,0,0,0,9,16,11,15,2,0,0,0,11,10,4,16,2,0,0,0,2,4,6,16,1,0,0,0,0,0,10,13,0,0,0,0,0,2,14,13,0,0,0,0,3,16,16,16,16,13,1,0,3,16,12,8,"I1giuQmwvr",11,1,2
0,0,7,12,13,"LhNMsuSDhG",0,0,0,0,16,6,6,2,0,0,0,4,13,7,"nq5wIOc2Jm",2,0,0,0,7,16,10,10,14,1,0,0,2,"GJOPnEIJ17",0,"cm5a3vfwDh",10,6,0,0,0,0,0,0,8,"BnA86McQYZ",0,0,0,11,1,0,10,8,0,0,0,8,15,15,15,2,0,5
0,0,4,16,8,"wVZk5gRT1Q",7,0,0,0,"QnWgFSSYIX",16,15,16,6,0,0,3,16,4,6,15,0,0,0,3,8,0,13,8,0,0,0,0,6,16,16,13,6,0,0,0,3,14,13,9,3,0,0,0,0,14,6,0,0,0,0,0,4,15,2,0,0,0,7
"wfJXJmk8vT",0,6,12,13,2,0,0,0,3,16,6,1,15,0,0,0,5,16,13,12,16,2,0,0,2,13,16,12,15,4,0,"5dEpgeQt7M",0,0,0,0,8,8,0,0,0,1,0,0,"wZiNCIcHch",8,"7N3uY97huH",0,3,16,2,0,10,7,0,0,0,5,11,16,13,1,0,9
0,2,"60CB0a5eXD",16,16,16,4,0,0,4,16,6,8,7,1,0,0,4,16,7,2,0,0,0,0,4,16,16,16,6,0,0,0,0,5,4,10,15,0,0,0,0,"mtipxMbEOZ",0,1,14,6,0,0,2,14,4,4,16,8,0,0,3,13,16,16,15,1,0,5
0,0,0,9,13,0,6,8,0,0,3,15,3,0,15,9,0,1,13,"u43K6rqsS5",4,"p3N5JjPIXH",15,3,0,7,16,16,16,"SQ3j2mxuyJ",10,0,0,6,12,10,14,14,2,0,0,0,0,0,13,10,0,0,0,0,0,6,16,2,0,0,0,0,0,12,11,0,0,0,4
0,0,0,10,9,0,0,0,0,0,5,15,0,0,9,5,0,"a7j2q2NZoe",14,10,0,7,16,4,0,5,16,7,5,16,6,0,0,11,16,16,16,14,0,0,0,3,4,11,16,8,0,"kGSFzksXl1",0,0,0,7,16,2,0,0,0,0,0,"p0K2xA0cwi",12,0,0,0,4
0,0,11,14,5,0,0,0,0,6,12,4,13,4,0,0,0,10,10,0,4,14,0,0,0,7,13,5,13,16,2,0,0,1,10,12,12,14,"TM9x6Cr0nS",0,0,0,0,0,0,7,12,0,0,0,1,0,0,1,15,0,0,"UoymFEqgj6",11,8,4,5,16,"gdxcv5MpJg",9
0,0,9,13,16,5,0,0,0,3,16,8,4,13,0,0,0,6,10,1,0,9,2,0,0,5,4,0,0,4,8,0,0,8,4,0,0,4,8,0,0,6,6,0,0,4,9,0,0,0,13,2,0,7,8,0,0,0,8,12,13,15,2,0,0
0,0,2,11,14,8,1,0,"jF0IqKoBXI",3,"Mmne9XrDxh",9,8,13,4,0,0,6,11,1,4,"s4OafarYmx",1,0,0,0,9,14,15,6,0,0,0,0,0,12,14,10,0,0,0,0,4,12,2,13,5,"YvLLzxtqUG",0,0,"1vDoydnsQJ",11,1,11,8,0,0,0,1,9,16,14,2,0,8
"eWP3a15PAq",1,11,13,10,1,0,0,0,8,12,3,13,10,0,0,0,8,11,2,11,16,1,0,0,1,15,"RcrodYK1cW",16,16,2,0,0,0,2,8,3,9,6,0,0,0,0,0,0,7,9,0,0,2,12,3,0,9,12,0,0,1,9,15,16,13,3,0,9
0,0,"v5x61jbsuy",16,15,6,0,0,0,5,14,4,4,15,0,0,0,6,13,0,1,"9e92ev5D0i",2,0,"EW9QeLcCym",1,11,11,13,10,0,0,0,0,1,16,16,3,0,"HKTW2FUvUJ",0,0,12,9,"E3ycMwdUMd",13,2,0,0,0,16,2,1,13,8,"GzcdjEREqB",0,0,8,15,16,14,1,0,8
0,0,3,"Z4k5dZWgLG",12,2,0,"jb1PnkmBgd",0,"h0dEMX3anl",11,10,7,14,2,0,0,"FwcTpJGTi1",11,1,0,8,4,0,0,2,14,2,0,5,7,0,0,8,9,0,0,6,8,0,0,"ay82rygE6c",13,0,0,12,7,0,0,0,15,6,11,12,"7r5i4nXzKT",0,0,0,4,15,11,1,0,"c6JJR6HGZR",0
0,0,5,12,12,9,3,0,0,0,8,16,16,16,4,0,0,0,9,16,16,14,1,0,0,0,11,16,16,12,0,0,0,0,12,16,16,12,0,0,0,0,11,16,16,12,0,0,0,0,4,16,16,12,0,0,0,0,6,12,12,6,0,0,1
0,1,15,16,4,0,0,0,0,9,16,11,14,0,0,0,0,12,10,5,16,"NLwCRTWLkT",0,0,0,4,7,8,13,0,0,0,0,0,1,15,6,0,0,0,0,0,5,16,2,0,0,0,0,4,15,14,10,11,12,1,0,0,13,16,16,"PXD49gW8f3",11,1,2
0,0,6,12,13,9,0,0,0,7,14,6,7,16,3,0,0,4,6,5,14,6,0,0,0,0,"FoLBv2UNcB",12,14,4,0,0,0,0,"OkyBXxXYRJ",0,3,14,2,0,0,0,0,0,0,9,7,0,0,0,3,1,0,9,8,0,"cyg9U46UmB",0,"PtyRV17nCq",14,12,13,2,0,3
0,0,0,8,14,0,0,0,0,0,5,16,7,1,9,3,0,2,15,12,0,13,16,4,0,9,16,10,10,16,11,0,0,4,15,16,16,14,1,0,0,0,0,1,15,9,0,0,"N6LbWoeSmK",0,0,5,16,3,0,0,0,0,0,11,14,0,0,0,4
0,1,8,15,16,16,9,0,0,8,16,12,8,8,5,0,0,8,14,7,0,0,0,0,0,9,16,16,12,0,0,0,0,8,13,8,16,3,0,0,0,0,0,1,16,4,0,0,0,0,0,8,15,1,0,0,0,0,12,15,5,0,0,0,5
0,0,5,13,1,0,0,"nk3q6hsviA",0,0,12,13,1,0,0,0,0,"6Ri9pdMDQl",16,3,"7ypwrXxCnR",0,0,0,0,3,16,0,0,"xNyWvppKTW",0,0,0,3,16,16,14,9,0,0,0,2,16,8,"57kHszmnpz",8,9,0,"I2c9hMwGS8",0,14,2,0,3,16,1,0,0,6,15,16,14,5,0,6
0,0,6,12,10,14,8,0,0,0,15,14,13,16,3,0,0,1,12,0,9,11,0,0,0,0,0,4,16,8,2,0,0,0,9,16,16,16,"quImetV9FQ",0,0,0,2,15,6,0,0,0,0,0,3,15,1,"wD9KmoeUL0",0,0,0,0,8,11,0,0,0,0,7
0,0,7,15,16,8,0,0,0,0,16,7,6,15,3,0,0,4,16,"Vozq51ih8p",7,13,4,0,0,0,"cXskxzwA73",2,8,14,8,0,0,0,12,14,14,7,"JGDqhg2kyl",0,0,0,9,16,6,"bzo8FdEgCE",0,0,0,0,11,3,14,2,0,0,"BlXWOTiI0W",0,5,11,10,10,0,0,8
